#Depth	TVD	DX	DY	GR	RT	RI	RXO	DEN	SP	R2M	R025
218.875	195.743	26.319	-76.890	45.797	6.101	4.938	5.830	2.389	-14.779	6.908	5.905
219.000	195.841	26.341	-76.963	49.251	6.083	4.934	5.885	2.341	-14.751	6.934	5.855
219.125	195.940	26.363	-77.037	49.910	6.037	4.916	5.948	2.298	-14.757	6.921	5.723
219.250	196.039	26.385	-77.111	49.910	5.960	4.873	6.101	2.274	-14.857	6.848	5.652
219.375	196.137	26.407	-77.184	49.910	5.879	4.814	6.207	2.276	-14.948	6.748	5.629
219.500	196.236	26.429	-77.258	49.910	5.812	4.750	5.939	2.308	-15.021	6.646	5.576
219.625	196.334	26.451	-77.332	49.910	5.758	4.690	5.360	2.361	-15.128	6.559	5.496
219.750	196.433	26.474	-77.405	49.910	5.686	4.618	5.220	2.398	-15.234	6.541	5.367
219.875	196.531	26.496	-77.479	49.910	5.564	4.512	5.391	2.395	-15.371	6.565	5.192
220.000	196.630	26.518	-77.553	49.910	5.388	4.361	5.487	2.363	-15.430	6.557	5.042
220.125	196.728	26.540	-77.626	49.910	5.184	4.181	5.283	2.328	-15.352	6.470	4.922
220.250	196.827	26.562	-77.700	49.910	4.999	4.002	5.018	2.309	-15.114	6.297	4.719
220.375	196.925	26.584	-77.774	49.910	4.868	3.860	4.770	2.302	-14.833	6.069	4.512
220.500	197.024	26.607	-77.847	49.910	4.801	3.770	4.645	2.299	-14.588	5.839	4.399
220.625	197.122	26.629	-77.921	49.910	4.791	3.737	4.613	2.296	-14.289	5.672	4.346
220.750	197.221	26.651	-77.995	49.910	4.828	3.758	4.575	2.283	-13.950	5.600	4.337
220.875	197.319	26.673	-78.068	49.910	4.877	3.806	4.525	2.266	-13.648	5.592	4.393
221.000	197.418	26.695	-78.142	49.910	4.910	3.855	4.533	2.255	-13.514	5.631	4.425
221.125	197.516	26.717	-78.216	49.910	4.911	3.880	4.637	2.261	-13.537	5.675	4.365
221.250	197.615	26.739	-78.289	49.910	4.874	3.863	4.806	2.286	-13.625	5.662	4.353
221.375	197.714	26.762	-78.363	49.910	4.819	3.819	4.876	2.314	-13.698	5.618	4.426
221.500	197.812	26.784	-78.437	49.910	4.765	3.764	4.871	2.330	-13.789	5.588	4.410
221.625	197.911	26.806	-78.510	49.910	4.723	3.714	4.860	2.323	-13.969	5.584	4.291
221.750	198.009	26.828	-78.584	49.910	4.703	3.679	4.782	2.292	-14.164	5.618	4.244
221.875	198.108	26.850	-78.658	49.910	4.701	3.653	4.700	2.257	-14.326	5.672	4.231
222.000	198.206	26.872	-78.731	49.910	4.711	3.632	4.650	2.231	-14.409	5.695	4.175
222.125	198.305	26.894	-78.805	49.910	4.721	3.612	4.623	2.224	-14.438	5.660	4.164
222.250	198.403	26.917	-78.879	49.910	4.717	3.593	4.647	2.243	-14.492	5.584	4.245
222.375	198.502	26.939	-78.952	49.910	4.701	3.584	4.723	2.277	-14.687	5.500	4.250
222.500	198.600	26.961	-79.026	49.910	4.685	3.589	4.761	2.314	-14.924	5.422	4.199
222.625	198.699	26.983	-79.100	49.910	4.685	3.609	4.790	2.336	-15.102	5.378	4.221
222.750	198.797	27.005	-79.173	49.910	4.704	3.637	4.802	2.332	-15.274	5.369	4.243
222.875	198.896	27.027	-79.247	49.910	4.730	3.663	4.747	2.317	-15.431	5.361	4.175
223.000	198.994	27.050	-79.321	49.910	4.749	3.685	4.703	2.304	-15.569	5.353	4.152
223.125	199.093	27.072	-79.394	49.910	4.755	3.704	4.783	2.299	-15.693	5.351	4.230
223.250	199.191	27.094	-79.468	49.910	4.749	3.722	4.992	2.303	-15.811	5.340	4.238
223.375	199.290	27.116	-79.542	49.910	4.741	3.734	5.101	2.310	-15.820	5.322	4.191
223.500	199.389	27.138	-79.615	49.910	4.734	3.734	5.171	2.310	-15.765	5.325	4.194
223.625	199.487	27.160	-79.689	49.910	4.726	3.720	5.288	2.293	-15.759	5.359	4.210
223.750	199.586	27.182	-79.763	49.910	4.722	3.696	5.353	2.253	-15.798	5.422	4.164
223.875	199.684	27.205	-79.836	49.910	4.724	3.674	5.187	2.213	-15.843	5.525	4.164
224.000	199.783	27.227	-79.910	49.910	4.730	3.659	5.011	2.196	-15.843	5.653	4.247
224.125	199.881	27.249	-79.984	49.910	4.734	3.650	4.946	2.205	-15.831	5.762	4.267
224.250	199.980	27.271	-80.057	49.910	4.732	3.645	4.925	2.232	-15.810	5.825	4.184
224.375	200.078	27.293	-80.131	49.910	4.726	3.641	4.924	2.266	-15.784	5.869	4.150
224.500	200.177	27.315	-80.205	49.910	4.723	3.637	4.979	2.303	-15.762	5.902	4.194
224.625	200.275	27.337	-80.278	49.910	4.726	3.633	4.996	2.336	-15.744	5.928	4.254
224.750	200.374	27.360	-80.352	49.910	4.734	3.631	5.014	2.347	-15.745	5.968	4.296
224.875	200.472	27.382	-80.426	49.910	4.740	3.630	4.942	2.333	-15.719	6.017	4.350
225.000	200.571	27.404	-80.499	49.910	4.741	3.630	4.853	2.304	-15.702	6.036	4.403
225.125	200.669	27.426	-80.573	49.910	4.741	3.630	4.808	2.277	-15.700	6.018	4.415
225.250	200.768	27.448	-80.647	49.910	4.741	3.630	4.861	2.269	-15.692	5.997	4.378
225.375	200.867	27.470	-80.720	49.910	4.741	3.630	5.024	2.272	-15.763	5.958	4.378
225.500	200.965	27.493	-80.794	49.910	4.741	3.630	5.229	2.269	-15.785	5.937	4.377
225.625	201.064	27.515	-80.868	49.910	4.741	3.630	5.335	2.258	-15.786	5.936	4.378
225.750	201.162	27.537	-80.941	49.910	4.741	3.630	5.404	2.245	-15.806	5.941	4.378
225.875	201.261	27.559	-81.015	49.910	4.741	3.630	5.443	2.239	-15.835	5.932	4.377
226.000	201.359	27.581	-81.089	49.910	4.741	3.630	5.462	2.241	-15.891	5.922	4.377
226.125	201.458	27.603	-81.162	49.910	4.741	3.630	5.470	2.248	-15.965	5.932	4.377
226.250	201.556	27.625	-81.236	49.910	4.741	3.630	5.451	2.253	-16.040	5.954	4.378
226.375	201.655	27.648	-81.310	49.910	4.741	3.630	5.401	2.250	-16.096	5.977	4.378
226.500	201.753	27.670	-81.383	49.910	4.741	3.630	5.406	2.232	-16.160	5.998	4.379
226.625	201.852	27.692	-81.457	49.910	4.741	3.630	5.537	2.198	-16.242	6.008	4.378
226.750	201.950	27.714	-81.531	49.910	4.741	3.630	5.684	2.147	-16.296	6.009	4.377
226.875	202.049	27.736	-81.604	49.910	4.741	3.630	5.823	2.100	-16.363	6.026	4.376
227.000	202.147	27.758	-81.678	49.910	4.741	3.630	5.988	2.071	-16.482	6.077	4.375
227.125	202.246	27.780	-81.752	49.910	4.741	3.630	6.149	2.066	-16.549	6.151	4.375
227.250	202.344	27.803	-81.825	49.910	4.741	3.630	6.193	2.080	-16.606	6.230	4.374
227.375	202.443	27.825	-81.899	49.910	4.741	3.630	6.183	2.093	-16.661	6.292	4.374
227.500	202.542	27.847	-81.973	49.910	4.741	3.630	6.182	2.086	-16.667	6.292	4.374
227.625	202.640	27.869	-82.046	49.910	4.741	3.630	6.222	2.057	-16.672	6.259	4.374
227.750	202.739	27.891	-82.120	49.910	4.741	3.630	6.218	2.025	-7503.415	-7497.682	-7498.153
227.875	202.837	27.913	-82.194	49.910	4.741	3.630	6.120	2.010	-9999.000	-9999.000	-9999.000
228.000	202.936	27.936	-82.267	49.910	4.741	3.630	6.019	2.009	-9999.000	-9999.000	-9999.000
228.125	203.034	27.958	-82.341	49.910	4.741	3.630	6.011	2.005	-9999.000	-9999.000	-9999.000
228.250	203.133	27.980	-82.415	49.910	4.741	3.630	5.958	1.991	-9999.000	-9999.000	-9999.000
228.375	203.231	28.002	-82.488	49.910	4.741	3.630	5.818	1.968	-9999.000	-9999.000	-9999.000
228.500	203.330	28.024	-82.562	49.910	4.741	3.630	5.695	1.935	-9999.000	-9999.000	-9999.000
228.625	203.428	28.046	-82.636	49.910	4.741	3.630	5.664	1.892	-9999.000	-9999.000	-9999.000
228.750	203.527	28.068	-82.709	49.910	4.741	3.630	5.674	1.843	-9999.000	-9999.000	-9999.000
228.875	203.625	28.091	-82.783	49.910	4.741	3.630	5.518	1.802	-9999.000	-9999.000	-9999.000
229.000	203.724	28.113	-82.857	49.910	4.741	3.630	5.342	1.776	-9999.000	-9999.000	-9999.000
229.125	203.822	28.135	-82.930	49.910	4.741	3.630	5.267	1.767	-9999.000	-9999.000	-9999.000
229.250	203.921	28.157	-83.004	49.910	4.741	3.630	5.265	1.766	-9999.000	-9999.000	-9999.000
229.375	204.019	28.179	-83.078	49.910	4.741	3.630	5.264	1.766	-9999.000	-9999.000	-9999.000
229.500	204.118	28.201	-83.151	49.910	4.741	3.630	5.264	1.768	-9999.000	-9999.000	-9999.000
229.625	204.217	28.223	-83.225	49.910	4.741	3.630	5.267	1.771	-9999.000	-9999.000	-9999.000
229.750	204.315	28.246	-83.299	49.910	4.741	3.630	5.266	1.775	-9999.000	-9999.000	-9999.000
229.875	204.414	28.268	-83.372	49.910	4.741	3.630	5.267	1.778	-9999.000	-9999.000	-9999.000
230.000	204.512	28.290	-83.446	-9999.000	-9999.000	-9999.000	-9999.000	1.779	-9999.000	-9999.000	-9999.000
230.125	204.637	28.290	-83.446	-9999.000	-9999.000	-9999.000	-9999.000	1.776	-9999.000	-9999.000	-9999.000
230.250	204.762	28.290	-83.446	-9999.000	-9999.000	-9999.000	-9999.000	1.772	-9999.000	-9999.000	-9999.000
230.375	204.887	28.290	-83.446	-9999.000	-9999.000	-9999.000	-9999.000	1.759	-9999.000	-9999.000	-9999.000
230.500	205.012	28.290	-83.446	-9999.000	-9999.000	-9999.000	-9999.000	1.748	-9999.000	-9999.000	-9999.000
230.625	205.137	28.290	-83.446	-9999.000	-9999.000	-9999.000	-9999.000	1.734	-9999.000	-9999.000	-9999.000
230.750	205.262	28.290	-83.446	-9999.000	-9999.000	-9999.000	-9999.000	1.717	-9999.000	-9999.000	-9999.000
230.875	205.387	28.290	-83.446	-9999.000	-9999.000	-9999.000	-9999.000	1.705	-9999.000	-9999.000	-9999.000
231.000	205.512	28.290	-83.446	-9999.000	-9999.000	-9999.000	-9999.000	1.712	-9999.000	-9999.000	-9999.000
