#Depth	AC	GR	R025	R2M	RA2	RI	RT	RXO	SP
278.000	378.891	8.129	13.788	24.067	26.805	13.781	9.986	5.507	-6.464
278.125	384.004	8.037	11.824	22.044	22.230	11.932	8.344	5.824	-6.077
278.250	379.508	7.945	9.789	20.020	17.495	9.424	6.881	6.074	-6.490
278.375	373.763	7.857	8.750	17.996	14.372	7.104	6.508	6.324	-7.251
278.500	374.452	7.761	7.937	15.972	12.271	5.953	6.427	5.982	-8.045
278.625	382.851	7.740	7.153	13.948	10.546	5.660	6.433	5.207	-9.001
278.750	379.412	7.936	6.656	11.924	9.933	5.655	6.438	5.608	-9.747
278.875	373.492	8.156	6.163	9.900	9.564	5.658	6.490	6.331	-10.736
279.000	365.748	8.327	5.926	9.379	9.273	5.547	6.760	7.430	-11.608
279.125	358.125	8.572	6.049	9.669	8.978	5.531	7.147	8.945	-12.388
279.250	351.808	8.789	6.299	9.993	8.911	5.970	7.786	9.877	-12.795
279.375	345.837	8.790	6.657	10.597	9.037	6.451	8.156	9.093	-13.169
279.500	340.810	8.753	6.967	11.120	9.302	6.812	8.384	8.126	-13.463
279.625	338.511	8.702	7.356	11.521	9.666	7.136	8.625	9.263	-13.629
279.750	339.042	8.631	7.859	11.933	10.130	7.501	8.868	10.637	-13.735
279.875	343.384	8.566	8.425	12.353	10.532	7.219	9.167	9.853	-13.903
280.000	339.357	8.488	8.944	12.744	11.007	7.775	9.578	10.023	-14.059
280.125	334.327	8.378	9.374	13.083	11.446	8.597	10.125	12.124	-14.292
280.250	328.780	8.294	9.906	13.420	11.982	8.918	10.673	15.220	-14.599
280.375	323.400	8.202	10.375	13.862	12.492	9.484	10.775	18.066	-14.886
280.500	318.769	8.140	10.817	14.299	12.983	10.441	11.713	16.628	-15.163
280.625	321.614	8.128	11.320	13.811	13.523	12.472	13.070	14.596	-15.448
280.750	328.343	8.277	11.706	13.196	13.960	13.398	14.410	11.165	-15.638
280.875	336.246	8.338	11.609	12.376	13.270	12.952	14.543	10.033	-15.841
281.000	343.977	8.225	11.429	11.631	12.458	11.869	13.138	11.315	-16.009
281.125	340.503	8.172	11.250	10.945	11.344	10.868	11.403	13.172	-16.139
281.250	336.514	8.199	11.038	10.476	10.240	10.024	10.125	15.667	-16.238
281.375	332.344	8.131	10.813	10.575	9.943	9.429	9.462	18.040	-16.212
281.500	327.691	8.045	10.715	10.922	10.133	9.472	10.446	18.372	-16.085
281.625	323.571	7.930	10.927	11.420	10.545	10.352	11.109	17.846	-15.822
281.750	316.765	7.859	11.242	11.823	11.097	10.937	11.591	18.398	-15.581
281.875	303.362	8.016	11.611	12.279	11.642	11.695	12.151	19.197	-15.340
282.000	296.296	8.206	12.034	12.832	12.244	12.631	12.818	17.104	-15.040
282.125	302.818	8.363	12.405	13.348	12.956	13.589	13.153	14.248	-14.920
282.250	309.932	8.569	12.733	13.827	13.732	13.748	12.461	13.490	-14.901
282.375	314.017	8.701	12.801	14.206	13.531	12.769	11.655	18.171	-14.829
282.500	312.763	8.675	12.866	14.207	13.267	11.718	11.127	19.471	-14.569
282.625	318.324	8.596	12.893	14.543	13.429	10.810	11.896	17.019	-14.229
282.750	322.516	8.820	12.813	15.096	13.776	12.119	12.303	13.982	-13.821
282.875	316.426	9.027	12.712	15.627	14.196	12.498	12.068	17.717	-13.321
283.000	305.203	8.840	12.554	16.238	14.723	11.787	11.782	22.872	-12.821
283.125	293.396	8.483	12.378	16.885	15.239	11.465	11.983	22.534	-12.335
283.250	284.024	8.696	12.184	17.590	15.806	12.803	14.341	14.750	-12.027
283.375	314.067	8.643	11.983	18.124	16.417	14.129	15.123	10.317	-11.950
283.500	338.229	8.548	11.529	17.301	17.028	12.680	13.399	6.840	-12.072
283.625	347.936	8.519	11.045	16.678	16.634	11.039	11.481	9.360	-12.350
283.750	350.852	8.261	10.673	15.048	15.279	9.396	8.412	13.035	-12.521
283.875	351.157	8.109	10.118	13.684	13.169	7.590	7.545	11.018	-12.085
284.000	356.310	7.939	9.531	12.893	11.790	7.935	7.974	8.459	-11.460
284.125	364.159	7.886	8.982	12.367	11.767	7.638	8.454	7.180	-10.892
284.250	374.238	7.866	8.491	11.892	11.182	7.075	7.607	6.031	-10.337
284.375	384.016	7.922	7.821	11.539	10.657	6.399	6.798	6.020	-9.735
284.500	384.194	7.938	7.362	8.905	9.912	6.197	6.173	5.827	-9.111
284.625	385.137	8.022	6.978	8.609	9.119	6.200	6.193	5.833	-8.581
284.750	386.460	8.153	6.666	8.417	8.856	5.805	6.435	6.379	-8.786
284.875	386.992	8.261	6.385	8.378	8.853	5.755	6.564	7.437	-9.087
285.000	386.984	8.365	6.094	8.572	8.835	5.825	6.807	9.356	-9.301
285.125	386.793	8.214	5.951	8.788	8.801	6.235	6.975	8.242	-9.529
285.250	384.982	8.121	6.077	9.018	8.839	6.636	7.034	9.173	-9.708
285.375	380.986	8.100	6.259	9.277	8.932	7.005	7.244	8.314	-9.585
285.500	377.051	8.199	6.454	9.479	9.096	7.244	7.767	7.552	-9.226
285.625	371.049	8.219	6.650	9.695	9.258	7.405	8.215	8.347	-8.956
285.750	363.027	8.151	6.938	9.911	9.428	7.513	8.459	9.098	-8.793
285.875	355.801	8.106	7.228	9.942	9.592	7.546	8.585	9.884	-8.532
286.000	347.728	8.152	7.570	9.841	9.606	7.375	8.591	12.652	-8.256
286.125	340.291	8.128	7.908	9.732	9.449	7.630	8.596	14.116	-7.900
286.250	333.517	8.098	8.214	9.974	9.657	8.055	8.501	13.245	-7.464
286.375	327.924	8.102	8.520	10.259	9.864	8.973	9.721	11.965	-6.932
286.500	329.545	7.961	8.944	10.640	10.078	9.966	10.430	10.325	-6.341
286.625	331.942	7.802	9.395	10.706	10.237	10.173	10.134	9.489	-5.567
286.750	324.342	7.483	9.790	10.580	10.174	9.681	9.648	16.100	-4.716
286.875	311.298	7.304	10.252	10.454	10.049	9.740	9.619	14.546	-3.895
287.000	295.664	7.379	10.735	10.340	10.048	10.164	10.548	12.047	-2.872
287.125	284.433	7.234	11.063	10.611	10.064	10.506	10.982	9.877	-2.074
287.250	283.429	7.184	11.451	11.223	10.285	11.607	11.840	18.318	-1.202
287.375	277.199	7.277	11.876	12.216	10.957	11.601	11.454	13.833	-0.654
287.500	266.804	7.210	12.281	12.834	11.949	11.058	12.353	8.790	-0.062
287.625	261.942	7.165	12.715	13.371	12.867	12.097	12.826	5.066	0.250
287.750	323.583	7.180	12.512	13.073	13.702	14.079	10.914	4.052	0.082
287.875	362.281	7.199	12.051	12.179	12.524	12.942	9.566	4.577	-0.178
288.000	370.238	7.176	11.298	10.829	10.377	10.325	7.995	5.329	-0.407
288.125	362.158	7.247	10.486	10.020	8.534	8.320	5.772	7.825	-0.646
288.250	350.789	7.378	9.434	9.332	7.711	6.633	5.088	11.495	-0.905
288.375	332.397	7.796	8.656	7.965	7.102	6.042	5.035	11.058	-1.146
288.500	314.024	7.959	8.084	7.648	7.425	6.896	6.198	11.470	-1.386
288.625	301.971	7.952	8.270	7.951	8.245	8.332	7.955	15.570	-1.499
288.750	291.577	7.825	8.665	8.641	9.298	10.013	10.264	16.593	-1.158
288.875	284.078	7.762	9.153	10.608	10.285	11.489	11.757	16.848	-1.162
289.000	277.994	7.829	9.791	12.657	11.141	12.647	13.100	16.865	-1.399
289.125	271.514	7.889	10.535	13.899	12.018	13.574	14.518	17.074	-1.672
289.250	266.491	7.793	11.478	14.694	12.902	14.310	14.514	14.630	-1.973
289.375	264.024	7.698	13.402	14.761	13.574	13.619	13.773	10.719	-2.241
289.500	269.699	7.658	14.218	14.385	14.253	12.640	12.739	7.705	-2.610
289.625	292.351	7.644	13.951	13.862	14.361	11.753	11.637	5.387	-3.004
289.750	313.613	7.676	13.683	13.291	12.952	10.911	10.489	5.084	-3.404
289.875	330.313	7.760	13.278	12.669	11.834	10.162	9.349	5.863	-3.652
290.000	342.776	7.865	12.700	12.121	10.808	9.137	8.183	9.313	-3.939
290.125	352.041	7.956	12.152	11.443	10.115	8.170	7.354	19.763	-4.248
290.250	355.405	8.034	11.614	10.743	9.472	7.447	6.954	19.331	-4.486
290.375	352.614	8.134	11.069	9.791	9.047	7.349	8.113	16.977	-4.715
290.500	348.782	8.221	10.520	8.937	8.706	7.412	10.155	11.416	-4.845
290.625	350.104	8.363	9.724	8.506	9.019	8.428	10.503	6.093	-4.881
290.750	360.487	8.494	9.155	8.809	9.383	10.016	9.417	8.130	-4.877
290.875	363.260	8.661	8.571	9.319	9.807	8.253	8.301	11.474	-4.866
291.000	357.004	8.734	8.960	10.011	9.308	7.169	7.770	12.568	-4.819
291.125	350.271	8.725	9.329	9.884	9.492	7.677	10.023	11.323	-4.776
291.250	341.469	8.626	9.657	9.470	9.999	10.045	12.111	9.805	-4.793
291.375	327.295	8.572	9.885	9.473	10.747	10.706	12.118	10.068	-4.870
291.500	330.438	8.559	10.185	10.618	11.813	10.121	11.410	12.305	-4.990
291.625	331.173	8.540	10.369	12.189	12.784	9.809	10.783	13.260	-5.070
291.750	331.349	8.396	10.657	14.058	13.555	10.464	11.726	13.267	-5.098
291.875	331.181	8.204	10.985	14.850	14.237	10.929	12.284	12.685	-5.094
292.000	329.612	8.104	11.314	14.880	14.529	11.269	11.900	11.672	-5.007
292.125	327.566	8.040	11.493	14.448	13.998	10.998	11.436	10.418	-4.902
292.250	325.488	8.269	11.267	13.907	13.539	10.447	10.859	8.695	-4.801
292.375	323.948	8.345	11.036	13.366	12.969	9.618	10.289	6.972	-4.699
292.500	323.439	8.272	10.773	12.825	12.441	9.093	9.745	6.223	-4.564
292.625	326.093	8.225	10.511	12.284	11.836	8.560	9.118	6.591	-4.386
292.750	331.436	8.288	10.249	11.743	11.426	8.044	8.434	6.147	-4.160
292.875	338.846	8.229	9.977	11.202	10.982	7.832	7.763	5.842	-4.018
293.000	354.015	8.160	9.588	10.662	10.455	7.839	7.309	5.705	-3.968
293.125	373.580	8.114	9.199	10.349	9.880	7.808	7.094	6.426	-3.965
293.250	371.167	8.110	8.810	10.046	9.340	7.335	6.840	7.483	-3.961
293.375	364.231	8.193	8.418	9.486	9.000	6.741	6.985	8.711	-4.057
293.500	357.768	8.304	8.027	9.046	8.692	6.753	7.450	9.496	-4.268
293.625	350.500	8.443	7.567	9.547	8.798	7.136	7.749	8.616	-4.416
293.750	344.511	8.584	7.698	9.911	9.224	7.308	8.309	7.619	-4.461
293.875	349.013	8.637	7.933	10.289	9.694	7.943	8.989	7.479	-4.491
294.000	356.027	8.561	8.334	10.767	10.208	8.347	9.635	8.815	-4.487
294.125	354.912	8.500	8.656	11.040	10.672	7.966	9.107	9.416	-4.484
294.250	348.659	8.501	8.730	11.013	10.796	7.644	8.480	9.175	-4.480
294.375	340.406	8.419	8.730	10.875	10.513	7.790	8.388	8.667	-4.390
294.500	337.243	8.235	8.731	10.665	10.390	7.953	8.621	8.153	-4.314
294.625	344.560	8.133	8.731	10.815	10.640	8.128	8.673	7.475	-4.279
294.750	355.363	8.174	8.732	11.140	10.949	8.263	8.678	6.851	-4.267
294.875	368.179	8.050	8.724	11.220	11.183	8.266	8.538	7.635	-4.312
295.000	362.481	7.969	8.699	11.073	10.835	8.236	8.486	8.979	-4.478
295.125	353.096	8.043	8.706	10.795	10.340	8.175	8.402	10.546	-4.609
295.250	343.457	7.975	8.784	10.476	9.946	8.174	8.962	11.581	-4.709
295.375	334.144	7.969	8.941	10.068	9.677	8.589	9.678	12.771	-4.654
295.500	323.364	8.258	9.269	9.774	9.489	9.608	10.020	13.240	-4.347
295.625	313.581	8.153	9.674	9.716	9.654	9.803	10.304	12.304	-4.110
295.750	318.473	8.020	10.134	9.995	10.224	9.806	10.980	11.267	-3.917
295.875	317.738	7.961	10.708	10.333	10.835	10.014	11.273	14.322	-3.746
296.000	313.202	7.946	11.172	12.018	11.555	10.823	11.624	15.485	-3.587
296.125	316.215	7.916	11.625	12.897	12.308	11.360	12.285	13.954	-3.429
296.250	314.266	7.878	12.061	13.370	13.150	11.764	13.009	13.236	-3.301
296.375	317.868	7.829	12.484	13.890	13.965	12.557	12.746	11.308	-3.174
296.500	321.279	7.799	12.841	13.852	13.526	11.548	12.174	9.941	-3.012
296.625	319.502	7.876	12.790	13.550	13.064	10.786	11.771	14.817	-2.831
296.750	319.663	8.029	12.740	13.326	12.659	10.233	11.610	13.692	-2.676
296.875	319.373	8.170	12.577	13.124	12.433	10.136	11.812	11.938	-2.562
297.000	318.881	8.221	12.414	12.790	12.224	10.406	11.764	9.650	-2.452
297.125	317.936	8.246	12.250	13.203	12.166	11.061	11.424	6.936	-2.371
297.250	316.498	8.280	12.087	14.038	12.578	11.154	11.829	8.939	-2.307
297.375	321.336	8.321	11.929	13.882	13.190	10.654	11.424	8.862	-2.303
297.500	329.477	8.370	11.772	13.348	13.745	10.194	10.582	9.146	-2.300
297.625	336.281	8.298	11.615	12.722	13.038	9.406	9.521	11.960	-2.296
297.750	331.537	8.214	11.395	12.121	12.357	8.663	10.361	17.908	-2.359
297.875	327.129	8.124	11.149	11.659	11.631	9.402	10.846	18.369	-2.433
298.000	321.658	8.065	11.024	11.663	11.267	10.337	11.001	14.868	-2.483
298.125	318.100	7.992	11.296	11.922	12.286	10.858	11.112	9.086	-2.532
298.250	320.566	8.006	11.641	12.420	13.431	10.979	11.170	16.188	-2.621
298.375	324.596	8.078	11.935	13.156	14.397	10.948	11.176	24.616	-2.684
298.500	321.832	7.965	12.177	14.671	15.588	10.783	10.819	22.040	-2.706
298.625	318.579	7.810	12.301	15.859	15.753	10.697	10.489	12.926	-2.766
298.750	320.987	7.731	12.333	15.647	15.019	10.299	11.503	14.405	-2.866
298.875	319.828	7.844	12.513	15.301	14.214	10.080	12.559	11.392	-2.976
299.000	317.624	7.968	12.708	14.897	14.075	11.160	13.816	8.286	-3.062
299.125	315.214	7.910	12.918	14.690	14.957	12.618	13.821	19.254	-3.090
299.250	315.030	7.899	13.141	15.456	15.778	13.156	11.475	17.117	-3.149
299.375	314.582	7.962	13.365	16.123	15.169	11.819	11.968	14.561	-3.220
299.500	304.882	7.796	13.669	16.063	14.829	10.347	13.218	11.903	-3.285
299.625	293.778	7.697	13.983	15.687	15.371	11.675	13.549	7.191	-3.369
299.750	279.722	7.647	14.030	16.500	16.149	12.995	14.521	7.504	-3.381
299.875	274.780	7.658	13.800	17.982	16.908	14.657	16.657	7.619	-3.399
300.000	288.759	7.724	13.571	19.186	17.632	16.044	17.214	7.625	-3.405
300.125	310.588	7.502	13.229	18.990	18.237	15.261	13.893	7.612	-3.332
300.250	319.039	7.348	12.798	18.422	18.400	13.728	11.719	7.593	-3.139
300.375	325.275	7.202	11.576	17.854	17.993	12.151	10.310	7.574	-2.921
300.500	337.255	7.088	9.864	17.273	17.541	10.518	8.653	7.555	-2.734
300.625	366.801	7.064	8.498	16.303	16.986	8.674	7.015	7.536	-2.610
300.750	384.558	7.162	7.794	14.957	16.115	7.160	6.024	7.517	-2.607
300.875	398.439	7.244	6.953	12.629	14.794	5.907	5.303	7.498	-2.710
301.000	401.055	7.308	6.612	11.171	12.537	4.804	4.897	7.480	-2.825
301.125	396.748	7.291	6.271	9.954	8.513	4.354	5.159	7.481	-2.925
301.250	390.455	7.228	5.929	8.743	7.649	4.396	5.407	7.462	-3.152
301.375	382.471	7.165	5.833	7.886	7.506	4.873	5.444	7.431	-3.300
301.500	370.636	7.094	6.089	7.572	7.765	5.099	5.845	7.401	-3.514
301.625	355.726	7.082	6.384	7.921	8.128	5.618	6.354	7.423	-3.817
301.750	345.070	7.063	6.818	8.534	8.503	5.982	6.813	7.448	-4.124
301.875	339.281	7.054	7.171	9.233	8.891	6.605	7.288	7.473	-4.559
302.000	332.690	7.133	7.608	9.987	9.394	7.323	7.889	7.498	-5.053
302.125	325.509	7.220	8.292	10.600	10.061	7.978	8.629	7.523	-5.560
302.250	319.995	7.315	8.825	11.431	10.810	8.716	9.331	7.574	-5.999
302.375	315.373	7.421	9.460	12.298	11.690	9.702	9.828	7.650	-6.334
302.500	309.126	7.521	9.581	13.339	12.536	10.708	11.346	7.727	-6.546
302.625	302.488	7.377	9.535	14.410	13.370	11.075	11.388	7.759	-6.438
302.750	294.063	7.370	9.456	15.526	14.308	11.240	11.985	7.765	-5.784
302.875	285.230	7.397	9.377	16.865	15.168	13.262	14.142	7.732	-5.067
303.000	277.554	7.361	9.315	17.659	15.938	14.907	16.841	7.570	-4.231
303.125	273.487	7.290	9.284	17.345	16.512	17.073	18.726	7.408	-3.628
303.250	271.723	7.224	9.469	16.983	16.764	17.910	16.433	7.299	-3.928
303.375	293.551	7.186	9.705	16.585	16.782	13.925	14.090	7.200	-4.209
303.500	318.096	7.170	9.841	16.044	16.496	12.289	12.680	7.101	-4.565
303.625	306.723	7.099	9.833	15.430	15.928	11.319	11.817	7.017	-4.979
303.750	291.113	7.030	9.786	14.835	15.074	11.669	12.382	6.933	-5.370
303.875	285.667	7.064	9.739	14.134	13.587	12.921	12.631	6.942	-5.815
304.000	300.453	7.092	9.691	13.839	13.878	12.157	11.073	6.987	-6.168
304.125	319.408	7.062	9.609	13.323	14.235	10.222	9.783	7.053	-6.260
304.250	335.527	7.043	9.525	12.370	13.163	9.433	9.044	7.226	-5.962
304.375	323.072	7.110	9.458	12.160	11.691	9.201	9.090	7.398	-5.322
304.500	314.134	7.166	9.408	12.100	10.729	9.461	9.623	7.560	-4.550
304.625	310.207	7.216	9.383	12.263	10.623	9.749	9.628	7.636	-3.714
304.750	303.276	7.226	9.384	12.483	11.093	10.256	10.054	7.713	-2.770
304.875	292.553	7.062	9.478	12.664	11.985	10.676	10.909	7.794	-2.644
305.000	-9999.000	-9999.000	-9999.000	-9999.000	-9999.000	-9999.000	-9999.000	-9999.000	-9999.000
