#Depth	GR	RT	RI	RXO	AC	SP	R2M	R025	DEN
175.125	67.113	8.722	7.958	14.413	415.846	-44.198	6.779	7.579	2.125
175.250	66.318	8.807	8.087	14.820	414.754	-44.744	6.923	7.515	2.132
175.375	64.431	8.722	8.079	14.997	418.747	-45.302	7.250	7.312	2.138
175.500	62.940	8.534	7.957	15.066	421.404	-45.870	7.313	7.040	2.142
175.625	64.530	8.322	7.775	15.046	423.379	-46.332	7.937	6.549	2.140
175.750	67.033	8.085	7.555	15.031	423.957	-46.667	8.340	6.339	2.133
175.875	68.275	7.843	7.321	15.119	420.814	-46.922	8.591	6.333	2.125
176.000	67.152	7.623	7.100	15.196	419.675	-47.113	8.787	6.370	2.117
176.125	64.212	7.470	6.931	15.103	423.320	-47.216	9.019	6.391	2.109
176.250	62.225	7.447	6.871	14.802	420.584	-47.157	9.358	6.628	2.103
176.375	57.258	7.633	6.996	14.998	426.434	-47.220	9.037	6.716	2.108
176.500	58.093	7.997	7.257	15.313	425.538	-47.327	8.905	6.774	2.114
176.625	60.050	8.441	7.576	15.633	426.850	-47.427	8.713	6.771	2.119
176.750	62.185	8.845	7.857	15.957	428.196	-47.452	8.484	6.763	2.123
176.875	63.477	9.040	7.970	16.272	425.659	-47.379	8.344	6.751	2.127
177.000	59.007	8.778	7.735	16.428	423.002	-47.304	8.350	6.528	2.132
177.125	58.808	8.175	7.270	14.991	421.063	-47.224	8.390	6.660	2.136
177.250	59.762	7.632	6.835	13.333	418.186	-47.097	8.186	6.460	2.144
177.375	62.642	7.302	6.550	13.017	418.671	-46.920	7.887	6.362	2.154
177.500	65.404	7.265	6.493	13.874	419.856	-46.731	7.586	6.421	2.162
177.625	66.248	7.527	6.678	14.954	418.960	-46.561	7.323	6.576	2.163
177.750	66.695	8.031	7.040	15.480	419.948	-46.385	7.097	6.914	2.155
177.875	67.689	8.556	7.405	15.456	417.215	-46.149	6.839	6.984	2.138
178.000	66.497	8.818	7.599	15.543	417.759	-45.839	6.886	7.314	2.121
178.125	65.533	8.861	7.642	14.592	420.928	-45.511	7.024	7.491	2.106
178.250	65.106	8.776	7.592	13.468	423.547	-45.222	7.117	7.494	2.099
178.375	64.937	8.673	7.517	13.452	424.154	-45.024	7.105	7.432	2.101
178.500	65.682	8.643	7.484	14.643	427.192	-44.961	6.992	7.282	2.114
178.625	67.669	8.695	7.519	14.252	423.661	-44.830	7.013	7.421	2.119
178.750	67.748	8.789	7.597	13.794	422.651	-44.760	6.733	7.535	2.112
178.875	66.546	8.876	7.680	13.988	419.219	-44.696	6.622	7.573	2.100
179.000	65.007	8.955	7.758	14.465	416.667	-44.582	6.652	7.660	2.093
179.125	64.271	9.052	7.846	14.666	418.399	-44.403	6.636	7.874	2.096
179.250	65.563	9.207	7.982	14.731	419.764	-44.213	6.573	8.025	2.104
179.375	65.811	9.340	8.103	14.894	424.928	-43.961	6.698	7.824	2.111
179.500	66.894	9.338	8.113	14.239	424.685	-43.810	6.985	7.840	2.115
179.625	68.752	9.254	8.056	13.161	423.136	-43.703	7.104	7.949	2.121
179.750	69.695	9.094	7.935	12.249	420.768	-43.599	7.128	7.908	2.128
179.875	68.493	8.866	7.756	11.794	416.729	-43.472	7.249	7.587	2.136
180.000	66.457	8.627	7.564	11.311	411.109	-43.325	7.495	7.206	2.146
180.125	62.335	8.470	7.447	10.139	412.323	-43.304	7.516	6.988	2.154
180.250	63.695	8.436	7.440	10.121	409.285	-43.124	7.403	6.749	2.161
180.375	64.192	8.518	7.532	11.284	407.051	-42.903	7.295	6.509	2.164
180.500	63.358	8.679	7.693	12.638	403.757	-42.690	7.214	6.380	2.164
180.625	62.930	8.867	7.875	13.155	397.552	-42.468	7.110	6.426	2.161
180.750	63.179	9.009	8.021	12.762	393.563	-42.148	6.901	6.522	2.155
180.875	63.675	9.052	8.098	12.888	398.196	-41.744	6.708	6.811	2.149
181.000	64.967	8.989	8.079	13.530	404.409	-41.330	6.680	7.039	2.140
181.125	66.844	8.943	8.060	13.683	412.405	-40.889	6.545	7.156	2.131
181.250	68.622	8.954	8.076	13.363	417.182	-40.453	6.361	7.321	2.127
181.375	69.914	9.015	8.128	13.021	415.876	-40.042	6.300	7.640	2.131
181.500	71.404	9.100	8.212	12.956	415.118	-39.583	6.435	7.902	2.141
181.625	67.530	9.153	8.311	12.954	410.866	-39.306	6.323	8.058	2.146
181.750	66.040	9.459	8.651	12.767	411.411	-38.987	6.327	8.283	2.144
181.875	65.384	10.057	9.222	13.208	409.695	-38.652	6.476	8.825	2.140
182.000	65.781	10.983	10.020	14.942	402.874	-38.284	6.841	9.567	2.143
182.125	67.887	12.231	11.033	17.270	389.918	-37.898	7.417	10.372	2.164
182.250	71.463	13.708	12.241	16.917	369.186	-37.599	8.009	11.423	2.201
182.375	70.967	15.446	13.664	15.991	351.644	-37.132	8.830	12.556	2.246
182.500	68.086	16.993	14.984	16.995	340.358	-36.830	9.848	13.476	2.276
182.625	65.086	18.240	15.930	18.393	333.599	-36.594	11.196	14.158	2.288
182.750	63.000	19.016	16.414	19.406	328.691	-36.399	12.552	14.504	2.286
182.875	62.742	19.207	16.446	19.859	324.301	-36.224	13.534	14.486	2.280
183.000	66.218	18.871	16.047	20.022	322.707	-35.988	14.105	14.278	2.280
183.125	65.722	17.575	15.066	20.009	332.047	-35.782	14.477	13.696	2.283
183.250	65.384	16.119	14.040	19.723	335.860	-35.498	14.452	13.042	2.284
183.375	65.474	15.060	13.170	18.962	343.622	-35.213	14.127	12.340	2.279
183.500	65.980	14.420	12.548	18.498	352.175	-34.948	13.515	11.649	2.269
183.625	66.973	14.017	12.131	18.759	357.884	-34.710	12.737	10.946	2.254
183.750	68.960	13.795	11.721	18.494	368.822	-34.529	12.212	10.013	2.240
183.875	69.954	12.466	10.605	17.701	369.354	-34.302	12.033	8.876	2.230
184.000	73.331	10.405	9.075	15.889	374.652	-33.963	11.825	8.032	2.231
184.125	80.583	8.528	7.588	11.940	381.716	-33.628	11.430	7.186	2.237
184.250	87.993	7.250	6.451	8.092	391.437	-33.295	10.921	6.432	2.244
184.375	91.639	6.699	5.845	7.223	403.474	-32.928	10.422	5.955	2.248
184.500	92.384	6.940	5.853	10.145	411.106	-32.524	9.947	5.731	2.242
184.625	86.672	7.667	6.254	12.679	408.678	-32.196	9.593	5.749	2.219
184.750	82.669	8.426	6.644	12.892	401.752	-31.993	9.196	5.480	2.189
184.875	79.599	8.400	6.688	11.033	392.700	-31.792	9.053	5.434	2.165
185.000	77.563	7.602	6.308	8.704	387.474	-31.560	9.064	5.399	2.158
185.125	76.490	6.596	5.700	7.471	389.219	-31.302	9.034	5.137	2.167
185.250	75.099	6.216	5.346	7.478	391.877	-31.020	8.977	5.093	2.183
185.375	77.583	6.602	5.614	8.416	398.714	-30.713	8.675	5.129	2.187
185.500	78.874	7.345	6.079	10.704	401.903	-30.392	8.751	5.023	2.179
185.625	81.894	7.804	6.419	11.737	405.410	-30.111	9.119	4.743	2.174
185.750	84.318	7.696	6.363	10.137	408.980	-29.882	9.506	4.440	2.178
185.875	84.070	7.036	5.855	6.710	410.302	-29.709	9.601	4.242	2.196
186.000	84.815	6.082	5.220	5.399	407.188	-29.616	9.204	4.035	2.222
186.125	82.182	5.594	4.751	6.011	408.100	-29.545	8.554	3.715	2.238
186.250	81.695	5.400	4.594	6.396	406.519	-29.369	7.864	3.650	2.243
186.375	80.523	5.577	4.693	6.293	407.552	-29.162	6.914	3.737	2.242
186.500	80.821	5.905	4.905	6.000	407.372	-28.933	6.055	3.863	2.237
186.625	84.278	6.079	5.054	5.899	403.094	-28.664	5.630	3.955	2.233
186.750	86.662	5.922	5.001	5.964	402.677	-28.349	5.391	4.020	2.233
186.875	90.884	5.759	4.918	5.630	403.209	-28.058	5.584	4.085	2.234
187.000	91.331	5.649	4.868	5.554	404.288	-27.893	5.479	4.301	2.238
187.125	89.821	5.703	4.937	5.984	405.433	-27.755	5.222	4.369	2.237
187.250	87.457	5.907	5.120	6.697	406.217	-27.610	4.826	4.425	2.228
187.375	85.003	6.175	5.355	7.521	407.431	-27.478	4.395	4.638	2.208
187.500	83.265	6.407	5.561	8.864	412.293	-27.440	4.338	4.816	2.177
187.625	80.782	6.587	5.799	9.388	408.950	-27.431	4.244	5.562	2.160
187.750	80.404	7.002	6.319	9.979	411.562	-27.510	4.094	6.527	2.158
187.875	80.195	8.061	7.375	14.145	405.456	-27.604	4.364	7.661	2.182
188.000	78.934	10.174	9.146	20.306	388.051	-27.723	5.168	8.775	2.234
188.125	75.904	13.506	11.649	26.408	359.846	-27.871	6.483	9.681	2.313
188.250	70.689	17.735	14.636	34.519	315.417	-27.955	8.377	10.336	2.408
188.375	69.695	17.009	14.248	47.248	286.368	-28.195	10.019	10.521	2.473
188.500	73.271	12.772	11.641	36.977	276.850	-28.222	11.365	10.488	2.480
188.625	79.331	9.396	9.245	18.597	289.216	-28.174	11.728	10.414	2.438
188.750	86.563	7.902	7.953	7.861	313.166	-28.133	11.280	10.582	2.376
188.875	92.573	7.843	7.936	13.382	334.449	-28.128	10.421	11.256	2.328
189.000	92.027	9.184	9.459	28.632	343.484	-28.137	9.151	12.559	2.321
189.125	89.046	13.101	12.794	33.768	325.489	-28.090	8.174	14.096	2.366
189.250	78.318	19.634	17.772	28.819	296.066	-28.058	7.756	15.259	2.416
189.375	71.344	24.403	21.820	24.715	272.083	-28.061	7.810	16.436	2.450
189.500	68.642	25.239	23.088	23.762	258.914	-28.078	8.079	17.411	2.456
189.625	67.500	22.678	21.516	24.018	257.638	-28.070	8.255	17.869	2.432
189.750	69.735	20.468	19.900	23.675	272.218	-28.015	8.093	17.893	2.394
189.875	73.708	19.660	19.277	24.889	277.989	-27.898	7.910	17.443	2.369
190.000	72.517	19.437	19.066	25.167	282.972	-27.938	7.650	17.373	2.362
190.125	72.119	19.457	19.001	22.711	281.516	-27.988	7.684	17.166	2.373
190.250	72.119	19.287	18.723	20.109	275.653	-27.978	7.979	16.860	2.396
190.375	71.622	18.725	18.077	19.630	269.439	-27.930	8.479	16.610	2.422
190.500	75.099	18.110	17.398	18.515	263.287	-27.960	9.496	16.252	2.445
190.625	75.099	17.605	16.873	15.906	257.592	-27.922	10.240	16.189	2.459
190.750	77.245	17.495	16.783	17.450	257.303	-27.844	11.187	16.255	2.464
190.875	78.467	17.886	17.150	20.331	255.472	-27.801	11.923	16.324	2.464
191.000	79.907	18.876	18.027	21.827	254.249	-27.825	12.639	16.445	2.465
191.125	82.212	20.418	19.375	21.693	254.780	-27.863	13.722	16.657	2.470
191.250	80.821	22.197	20.945	24.538	247.113	-27.733	15.333	16.799	2.482
191.375	79.083	23.086	21.802	26.816	248.287	-27.720	17.861	17.260	2.499
191.500	77.344	22.724	21.570	24.263	242.995	-27.603	20.001	17.266	2.508
191.625	74.623	21.534	20.640	21.849	242.598	-27.483	21.899	17.318	2.499
191.750	73.391	20.256	19.622	20.411	248.615	-27.351	23.523	17.383	2.471
191.875	74.136	19.479	18.971	19.650	258.845	-27.237	24.580	17.393	2.432
192.000	69.914	19.178	18.634	21.146	273.540	-27.359	24.425	17.738	2.401
192.125	70.262	19.724	18.976	25.033	281.211	-27.447	23.618	17.446	2.396
192.250	67.470	20.158	19.226	24.823	285.115	-27.718	23.136	17.702	2.404
192.375	68.126	20.274	19.281	22.781	284.318	-28.023	22.694	18.036	2.413
192.500	70.311	20.110	19.174	21.164	283.156	-28.325	22.188	18.386	2.417
192.625	71.305	19.943	19.107	21.216	284.885	-28.596	21.713	18.835	2.412
192.750	75.278	20.288	19.484	22.168	285.341	-28.722	21.560	19.341	2.401
192.875	75.526	21.948	20.939	25.251	287.546	-28.777	21.618	20.206	2.392
193.000	76.569	25.179	23.585	29.464	285.797	-28.748	22.075	20.828	2.396
193.125	78.020	29.295	26.851	34.827	277.231	-28.642	23.405	20.937	2.416
193.250	81.059	32.208	29.100	38.434	264.505	-28.490	25.650	20.503	2.448
193.375	85.977	31.685	28.550	36.840	251.273	-28.317	28.562	19.628	2.484
193.500	89.702	26.598	24.202	28.451	237.680	-28.106	31.740	18.433	2.510
193.625	86.523	20.475	19.007	18.879	241.096	-27.904	33.449	16.790	2.507
193.750	80.921	16.182	15.338	14.241	248.888	-27.642	33.379	14.929	2.481
193.875	74.861	13.595	13.001	12.542	263.924	-27.354	31.889	13.477	2.443
194.000	71.563	12.386	11.788	12.254	278.264	-27.098	29.271	12.545	2.403
194.125	72.556	12.146	11.457	12.529	284.386	-26.918	25.779	11.946	2.373
194.250	74.742	12.509	11.726	13.408	286.437	-26.809	21.668	11.408	2.358
194.375	76.480	13.402	12.510	13.171	288.714	-26.703	18.863	11.254	2.361
194.500	76.430	14.163	13.171	14.292	295.426	-26.662	17.292	11.241	2.374
194.625	75.159	14.595	13.554	15.944	303.615	-26.650	16.601	11.203	2.390
194.750	72.894	14.570	13.577	15.955	308.461	-26.610	16.461	11.202	2.401
194.875	70.162	14.172	13.316	13.637	306.411	-26.548	16.632	11.352	2.403
195.000	68.424	13.863	13.082	12.608	298.284	-26.607	17.022	11.648	2.402
195.125	66.040	13.943	13.151	14.605	286.893	-26.594	17.291	11.954	2.405
195.250	68.463	14.472	13.579	16.776	278.235	-26.676	17.632	12.419	2.420
195.375	71.404	15.328	14.303	17.821	271.033	-26.799	18.193	12.849	2.438
195.500	74.781	16.446	15.279	18.367	268.268	-26.911	18.981	13.223	2.446
195.625	78.159	17.669	16.360	19.418	271.703	-26.979	19.919	13.532	2.435
195.750	76.172	18.604	17.169	20.804	276.411	-27.001	20.889	13.616	2.405
195.875	77.911	19.002	17.412	20.700	283.094	-27.026	21.541	13.462	2.375
196.000	77.662	18.180	16.586	20.296	290.384	-27.051	22.162	13.021	2.364
196.125	76.649	16.641	15.204	17.674	292.087	-27.059	22.276	12.722	2.369
196.250	73.749	14.994	13.801	14.126	291.266	-27.107	21.704	12.515	2.380
196.375	68.533	13.766	12.785	12.327	291.312	-27.205	20.528	12.218	2.392
196.500	64.311	13.212	12.286	14.514	286.982	-27.192	19.059	11.869	2.401
196.625	66.298	13.600	12.568	17.355	288.045	-27.268	18.187	12.345	2.406
196.750	68.086	14.603	13.376	18.533	287.894	-27.253	17.390	12.911	2.409
196.875	69.973	16.131	14.667	18.226	285.751	-27.152	16.691	13.323	2.408
197.000	71.324	17.622	15.985	18.456	283.428	-27.031	16.414	13.649	2.402
197.125	71.990	18.506	16.839	20.536	281.713	-26.958	16.805	14.098	2.392
197.250	73.728	18.671	17.076	22.522	276.775	-26.945	17.646	14.862	2.378
197.375	75.964	18.452	16.966	19.763	283.953	-26.861	17.946	14.900	2.374
197.500	77.126	18.337	16.932	19.129	283.077	-26.750	18.118	15.121	2.379
197.625	77.543	18.410	17.022	19.827	285.889	-26.748	18.482	15.457	2.381
197.750	76.113	18.728	17.276	20.606	289.049	-26.740	18.946	15.852	2.376
197.875	73.182	19.288	17.699	20.754	288.904	-26.612	19.331	16.184	2.365
198.000	73.430	19.992	18.238	21.095	296.234	-26.511	19.703	16.194	2.362
198.125	71.593	20.349	18.522	21.923	295.778	-26.511	20.090	16.417	2.365
198.250	72.298	20.169	18.418	22.145	294.350	-26.524	20.685	16.558	2.365
198.375	70.152	19.813	18.187	21.564	296.257	-26.513	21.055	16.638	2.362
198.500	67.768	19.482	17.982	20.936	302.900	-26.551	21.122	16.632	2.358
198.625	68.295	19.305	17.903	21.017	312.651	-26.677	20.989	16.529	2.360
198.750	67.947	19.423	18.044	21.614	320.702	-26.748	20.768	16.386	2.367
198.875	69.487	19.536	18.172	22.196	314.701	-26.744	20.917	16.170	2.374
199.000	68.801	19.482	18.128	24.085	307.943	-26.844	20.766	15.880	2.371
199.125	68.901	19.045	17.747	23.058	305.072	-26.862	20.721	15.571	2.362
199.250	70.172	18.309	17.113	19.620	308.415	-26.795	20.860	15.273	2.348
199.375	71.037	17.488	16.414	16.346	316.093	-26.710	20.980	15.005	2.330
199.500	68.603	16.756	15.795	15.238	320.154	-26.622	20.646	14.774	2.308
199.625	65.126	16.661	15.723	15.915	311.043	-26.437	20.483	14.569	2.296
199.750	63.437	17.170	16.132	16.714	299.012	-26.134	20.844	14.369	2.305
199.875	62.166	18.252	16.975	17.671	280.968	-25.801	21.458	14.047	2.336
200.000	62.920	19.350	17.782	18.867	263.560	-25.455	22.151	13.640	2.380
200.125	66.129	19.727	17.948	19.455	252.277	-25.077	22.982	13.200	2.421
200.250	66.874	18.829	17.036	16.679	240.505	-24.648	24.382	12.634	2.445
200.375	69.854	16.613	15.132	12.721	242.631	-24.404	24.731	12.242	2.448
200.500	71.364	14.592	13.430	11.442	245.426	-24.136	24.274	11.794	2.442
200.625	70.391	13.175	12.197	11.196	251.736	-23.953	23.047	11.523	2.432
200.750	69.358	12.600	11.663	11.376	260.994	-23.793	21.503	11.381	2.424
200.875	69.258	12.911	11.901	12.148	269.455	-23.597	20.098	11.338	2.421
201.000	64.788	13.943	12.717	14.185	270.443	-23.496	18.871	11.696	2.427
201.125	65.930	15.560	13.918	16.870	270.784	-23.341	18.655	11.753	2.442
201.250	63.219	16.892	14.948	17.584	266.598	-23.168	19.067	12.010	2.463
201.375	62.791	17.601	15.514	17.934	262.559	-23.120	20.044	12.148	2.481
201.500	64.232	17.600	15.512	18.271	257.454	-23.168	21.229	12.217	2.490
201.625	66.010	17.041	15.029	18.182	250.801	-23.256	22.204	12.300	2.490
201.750	70.927	16.308	14.355	16.979	249.436	-23.446	22.721	12.192	2.484
201.875	72.914	15.731	13.791	15.894	252.474	-23.530	22.875	11.772	2.479
202.000	73.669	15.180	13.248	15.660	256.726	-23.651	22.708	11.501	2.483
202.125	73.997	14.640	12.712	15.311	261.555	-23.777	22.566	11.259	2.481
202.250	72.854	14.016	12.134	14.657	267.326	-23.905	22.440	10.755	2.466
202.375	70.351	13.212	11.453	13.956	274.209	-24.005	22.238	9.855	2.438
202.500	70.748	12.199	10.631	13.572	280.968	-23.951	22.066	8.913	2.407
202.625	70.748	11.197	9.787	12.303	293.953	-24.039	21.516	8.257	2.381
202.750	72.338	10.455	9.120	11.529	308.156	-24.141	20.632	7.447	2.361
202.875	73.967	10.097	8.725	11.275	318.150	-24.143	19.448	6.634	2.345
203.000	75.755	9.924	8.456	11.140	324.682	-24.074	18.090	5.983	2.337
203.125	78.159	9.536	8.033	10.756	329.678	-24.002	16.805	5.532	2.340
203.250	80.642	8.461	7.146	10.245	331.273	-23.931	15.977	5.057	2.354
203.375	80.394	6.831	5.942	7.582	342.438	-23.851	15.413	4.608	2.360
203.500	79.431	5.366	4.799	4.797	361.014	-23.788	14.678	3.904	2.345
203.625	79.301	4.291	3.858	3.455	385.771	-23.744	13.691	3.149	2.311
203.750	81.020	3.668	3.218	3.345	406.824	-23.732	12.537	2.575	2.272
203.875	83.752	3.441	2.910	3.527	417.546	-23.734	11.256	2.246	2.245
204.000	83.503	3.475	2.881	3.389	426.509	-23.663	9.643	1.873	2.241
204.125	83.950	3.807	3.093	3.471	421.040	-23.533	8.086	1.751	2.249
204.250	81.457	4.131	3.324	3.858	427.329	-23.409	7.081	1.744	2.249
204.375	81.358	4.422	3.528	4.226	432.753	-23.289	6.675	1.890	2.242
204.500	82.152	4.616	3.655	4.454	436.457	-23.178	6.671	1.972	2.232
204.625	81.556	4.644	3.665	4.545	441.099	-23.105	6.777	1.907	2.223
204.750	82.550	4.464	3.544	4.551	444.554	-23.143	6.751	2.149	2.223
204.875	83.295	4.290	3.422	4.270	436.391	-23.269	6.815	2.470	2.237
205.000	87.695	4.273	3.431	4.552	437.126	-23.432	6.543	2.858	2.257
