#Depth	DEN	GR	RT	RI	RXO	SP
230.625	2.376	67.781	6.245	5.235	4.214	-25.105
230.750	2.374	67.292	6.138	5.093	4.581	-25.647
230.875	2.373	70.435	6.336	5.225	5.072	-26.248
231.000	2.376	73.169	6.709	5.488	5.244	-26.929
231.125	2.381	72.818	7.089	5.733	5.181	-27.724
231.250	2.382	72.392	7.353	5.883	5.048	-28.509
231.375	2.374	72.982	7.458	5.943	4.948	-29.245
231.500	2.360	73.517	7.413	5.956	5.038	-29.925
231.625	2.345	73.272	7.266	5.964	5.271	-30.550
231.750	2.337	73.698	7.109	5.969	5.352	-31.131
231.875	2.337	73.605	6.984	5.953	5.291	-31.680
232.000	2.344	71.482	6.880	5.894	5.349	-32.208
232.125	2.353	70.111	6.741	5.783	5.379	-32.638
232.250	2.363	70.503	6.582	5.658	5.238	-33.005
232.375	2.374	70.475	6.497	5.573	5.113	-33.307
232.500	2.380	68.436	6.601	5.580	5.087	-33.502
232.625	2.371	67.506	6.979	5.729	5.184	-33.533
232.750	2.348	68.489	7.491	5.973	5.594	-33.346
232.875	2.325	69.622	7.948	6.233	6.247	-32.867
233.000	2.313	70.478	8.140	6.399	6.614	-32.019
233.125	2.321	70.047	7.900	6.334	6.116	-30.809
233.250	2.341	66.745	7.394	6.066	5.389	-29.343
233.375	2.362	60.526	6.827	5.688	4.881	-27.698
233.500	2.375	54.412	6.384	5.322	4.631	-26.025
233.625	2.380	53.078	6.204	5.099	4.615	-24.423
233.750	2.376	56.006	6.249	5.044	4.723	-22.995
233.875	2.365	60.471	6.464	5.141	4.926	-21.819
234.000	2.350	64.626	6.764	5.339	5.249	-20.947
234.125	2.341	66.974	7.058	5.573	5.531	-20.419
234.250	2.340	68.307	7.262	5.771	5.569	-20.132
234.375	2.343	69.826	7.332	5.895	5.431	-20.070
234.500	2.346	71.714	7.275	5.940	5.289	-20.117
234.625	2.344	72.699	7.144	5.925	5.224	-20.236
234.750	2.341	70.961	7.017	5.892	5.123	-20.377
234.875	2.338	67.731	6.915	5.857	5.066	-20.544
235.000	2.334	65.433	6.826	5.817	5.145	-20.764
235.125	2.324	65.080	6.721	5.752	5.163	-21.086
235.250	2.314	64.838	6.599	5.660	4.925	-21.530
235.375	2.316	61.775	6.480	5.552	4.509	-22.043
235.500	2.342	54.045	6.390	5.444	4.161	-22.632
235.625	2.398	44.297	6.330	5.347	4.187	-23.253
235.750	2.447	38.596	6.264	5.251	4.332	-23.825
235.875	2.451	37.671	6.160	5.134	4.292	-24.283
236.000	2.403	39.014	6.010	4.975	4.180	-24.652
236.125	2.329	40.896	5.849	4.796	3.910	-24.914
236.250	2.274	43.406	5.746	4.674	3.730	-25.113
236.375	2.256	47.312	5.757	4.686	3.892	-25.256
236.500	2.273	53.432	5.941	4.881	4.599	-25.305
236.625	2.298	62.288	6.367	5.280	5.811	-25.232
236.750	2.311	70.379	6.947	5.758	6.142	-25.113
236.875	2.307	74.501	7.539	6.194	5.899	-25.044
237.000	2.297	74.721	8.002	6.500	5.456	-25.000
237.125	2.294	72.651	8.246	6.643	5.533	-24.971
237.250	2.300	70.726	8.359	6.697	5.768	-24.902
237.375	2.315	70.144	8.423	6.702	6.328	-24.820
237.500	2.331	69.940	8.508	6.691	7.494	-24.811
237.625	2.340	68.811	8.706	6.738	8.209	-24.971
237.750	2.344	67.810	9.112	6.946	7.774	-25.308
237.875	2.352	68.839	9.869	7.429	7.579	-25.760
238.000	2.370	71.637	11.098	8.268	9.858	-26.282
238.125	2.388	74.453	12.800	9.485	14.953	-26.796
238.250	2.391	76.544	14.523	10.820	17.880	-27.316
238.375	2.376	78.967	15.756	11.956	15.205	-27.786
238.500	2.355	80.937	16.179	12.612	11.287	-28.149
238.625	2.346	81.184	15.868	12.681	9.947	-28.335
238.750	2.353	80.662	15.400	12.477	10.143	-28.342
238.875	2.371	80.394	15.002	12.180	10.485	-28.133
239.000	2.391	81.174	14.584	11.813	10.844	-27.728
239.125	2.402	79.771	13.806	11.232	10.877	-27.116
239.250	2.397	75.523	12.604	10.398	10.150	-26.297
239.375	2.376	72.793	11.159	9.395	7.884	-25.363
239.500	2.348	73.527	9.768	8.402	6.150	-24.359
239.625	2.325	75.023	8.720	7.616	5.487	-23.309
239.750	2.316	74.178	8.053	7.069	5.380	-22.238
239.875	2.317	73.052	7.732	6.739	5.279	-21.185
240.000	2.313	73.126	7.646	6.574	5.294	-20.215
240.125	2.281	71.853	7.638	6.509	5.335	-19.376
240.250	2.227	68.288	7.562	6.459	5.203	-18.634
240.375	2.170	63.744	7.382	6.387	4.937	-18.011
240.500	2.140	59.807	7.137	6.290	4.738	-17.487
240.625	2.160	58.318	6.915	6.194	4.571	-17.151
240.750	2.216	59.446	6.802	6.141	4.509	-17.010
240.875	2.283	61.820	6.851	6.173	4.640	-17.099
241.000	2.329	62.918	7.078	6.311	4.924	-17.322
241.125	2.343	60.203	7.466	6.550	5.449	-17.621
241.250	2.335	56.494	7.878	6.808	6.197	-17.996
241.375	2.317	55.449	8.201	7.013	6.719	-18.353
241.500	2.301	56.951	8.343	7.104	6.749	-18.634
241.625	2.300	58.657	8.252	7.043	6.000	-18.819
241.750	2.314	58.906	8.046	6.899	5.520	-19.006
241.875	2.331	58.267	7.844	6.743	5.669	-19.167
242.000	2.338	58.174	7.747	6.634	6.102	-19.348
242.125	2.323	58.492	7.826	6.613	6.220	-19.615
242.250	2.297	56.952	8.059	6.691	6.368	-19.965
242.375	2.274	54.771	8.428	6.893	6.365	-20.383
242.500	2.267	51.353	8.911	7.239	6.226	-20.898
242.625	2.286	46.832	9.500	7.739	6.489	-21.429
242.750	2.315	46.832	10.102	8.296	7.646	-21.786
242.875	2.334	46.832	10.544	8.758	9.209	-21.901
243.000	2.322	46.832	10.577	8.918	9.588	-21.728
243.125	2.267	46.832	9.941	8.537	8.194	-21.277
243.250	2.193	46.832	8.857	7.740	6.534	-20.627
243.375	2.134	46.832	7.636	6.752	5.306	-19.936
243.500	2.116	46.832	6.609	5.843	4.434	-19.336
243.625	2.153	46.832	6.091	5.296	4.234	-18.944
243.750	2.218	46.832	6.115	5.172	4.509	-18.832
243.875	2.283	46.832	6.713	5.500	5.324	-19.073
244.000	2.322	46.832	7.852	6.274	6.987	-19.629
244.125	2.332	46.832	9.406	7.458	8.824	-20.349
244.250	2.337	46.832	10.905	8.737	9.856	-21.091
244.375	2.345	46.832	11.901	9.755	10.220	-21.695
244.500	2.358	46.832	12.091	10.197	10.544	-22.028
244.625	2.369	46.832	11.394	9.875	10.142	-21.951
244.750	2.375	46.832	10.291	9.122	8.719	-21.518
244.875	2.374	46.832	9.141	8.223	7.753	-20.769
245.000	2.364	46.832	8.192	7.396	7.542	-19.812
245.125	2.350	46.832	7.604	6.790	6.831	-18.872
245.250	2.336	46.832	7.313	6.406	6.086	-18.085
245.375	2.326	46.832	7.279	6.246	5.893	-17.508
245.500	2.321	46.832	7.458	6.297	6.104	-17.145
245.625	2.324	46.832	7.812	6.537	6.307	-17.021
245.750	2.333	46.832	8.214	6.855	6.537	-17.044
245.875	2.345	46.832	8.539	7.147	7.558	-17.104
246.000	2.354	46.832	8.656	7.313	7.865	-17.096
246.125	2.349	46.832	8.463	7.252	6.878	-17.000
246.250	2.333	46.832	8.081	7.023	5.939	-16.913
246.375	2.312	46.832	7.630	6.708	5.806	-16.794
246.500	2.295	46.832	7.210	6.393	5.632	-16.681
246.625	2.288	46.832	6.907	6.161	5.693	-16.711
246.750	2.287	46.832	6.727	6.028	5.853	-16.879
246.875	2.288	46.832	6.651	5.976	6.100	-17.184
247.000	2.292	46.832	6.644	5.968	6.458	-17.584
247.125	2.300	46.832	6.684	5.970	6.738	-17.960
247.250	2.310	46.832	6.735	5.970	6.672	-18.228
247.375	2.317	46.832	6.767	5.970	6.235	-18.460
247.500	2.320	46.832	6.764	5.970	5.701	-18.628
247.625	2.321	46.832	6.773	5.968	5.640	-18.620
247.750	2.320	46.832	7.220	6.191	5.419	-18.481
247.875	2.315	46.832	9.017	8.304	5.357	-18.265
248.000	2.307	46.832	14.348	15.442	5.440	-18.091
248.125	2.293	46.832	27.501	32.461	5.677	-18.022
248.250	2.277	46.832	49.816	57.650	5.852	-17.987
248.375	2.261	46.832	77.503	79.264	6.316	-17.961
248.500	2.258	46.832	86.310	75.204	6.842	-17.956
248.625	2.290	46.832	86.310	75.204	7.203	-17.996
248.750	2.353	46.832	86.310	75.204	8.038	-18.045
248.875	2.421	46.832	86.310	75.204	9.263	-18.108
249.000	2.460	46.832	86.310	75.204	10.745	-18.182
249.125	2.446	46.832	86.310	75.204	7.831	-18.263
249.250	2.402	46.832	86.310	75.204	6.305	-18.323
249.375	2.353	46.832	86.310	75.204	5.977	-18.463
249.500	2.315	46.832	86.310	75.204	6.445	-18.515
249.625	2.295	46.832	86.310	75.204	7.410	-18.564
249.750	2.293	46.832	86.310	75.204	7.987	-18.594
249.875	2.305	46.832	86.310	75.204	7.272	-18.597
250.000	2.320	46.832	86.310	75.204	6.203	-18.603
250.125	2.318	46.832	86.310	75.204	5.679	-18.616
250.250	2.298	46.832	86.310	75.204	5.877	-18.660
250.375	2.273	46.832	86.310	75.204	6.292	-18.744
250.500	2.258	46.832	86.310	75.204	6.388	-18.854
250.625	2.256	46.832	86.310	75.204	5.830	-18.942
250.750	2.261	46.832	86.310	75.204	5.422	-18.976
250.875	2.262	46.832	86.310	75.204	5.599	-18.976
251.000	2.250	46.832	86.310	75.204	6.130	-2513.979
251.125	2.216	46.832	86.310	75.204	6.159	-9999.000
251.250	2.169	46.832	86.310	75.204	5.582	-9999.000
251.375	2.116	46.832	86.310	75.204	4.963	-9999.000
251.500	2.067	46.832	86.310	75.204	4.611	-9999.000
251.625	2.035	46.832	86.310	75.204	4.487	-9999.000
251.750	2.020	46.832	86.310	75.204	4.487	-9999.000
251.875	2.015	46.832	86.310	75.204	4.487	-9999.000
252.000	2.018	46.832	86.310	75.204	4.486	-9999.000
252.125	2.024	46.832	86.310	75.204	4.486	-9999.000
252.250	2.031	46.832	86.310	75.204	4.486	-9999.000
252.375	2.035	46.832	86.310	75.204	4.486	-9999.000
252.500	2.036	46.832	86.310	75.204	4.486	-9999.000
252.625	2.032	46.832	86.310	75.204	4.486	-9999.000
252.750	2.022	46.832	86.310	75.204	4.486	-9999.000
252.875	1.996	46.832	86.310	75.204	4.485	-9999.000
253.000	1.960	46.832	86.310	75.204	4.484	-9999.000
