#Depth	DEN	SP	R2M	R025	RA2	GR	RT	RI	RXO
291.875	2.286	-32.707	49.267	24.185	49.267	52.776	31.672	29.338	60.435
292.000	2.265	-32.520	48.474	23.654	48.474	52.700	29.907	27.739	55.266
292.125	2.265	-32.284	47.851	23.184	47.851	55.360	28.138	26.156	47.059
292.250	2.276	-32.030	47.590	22.687	47.590	58.006	26.874	24.976	44.032
292.375	2.282	-31.745	47.758	22.160	47.758	59.944	26.430	24.465	41.548
292.500	2.273	-31.431	48.153	21.697	48.153	61.156	26.892	24.730	39.950
292.625	2.255	-31.095	48.612	21.517	48.612	59.936	28.201	25.790	41.788
292.750	2.243	-30.737	49.180	21.684	49.180	55.912	29.847	27.242	50.336
292.875	2.242	-30.357	49.901	22.118	49.901	52.876	31.450	28.747	57.144
293.000	2.253	-29.970	50.690	22.604	50.690	54.264	32.726	30.000	52.866
293.125	2.267	-29.597	51.448	22.838	51.448	56.014	33.437	30.693	51.160
293.250	2.279	-29.209	52.147	22.730	52.147	54.586	33.604	30.812	53.768
293.375	2.284	-28.807	52.725	22.328	52.725	52.472	33.109	30.280	57.538
293.500	2.281	-28.399	53.159	21.758	53.159	52.415	31.703	28.928	57.770
293.625	2.273	-27.941	53.296	21.124	53.296	53.836	29.100	26.535	53.297
293.750	2.275	-27.474	53.029	20.465	53.029	55.641	25.945	23.668	48.405
293.875	2.296	-26.979	52.239	19.760	52.239	58.757	23.070	21.024	42.312
294.000	2.326	-26.444	50.929	19.036	50.929	62.913	21.219	19.204	34.195
294.125	2.340	-25.943	49.298	18.479	49.298	66.776	21.059	18.756	24.579
294.250	2.323	-25.442	47.610	18.295	47.610	68.539	22.371	19.582	25.076
294.375	2.279	-24.964	46.006	18.594	46.006	66.572	24.883	21.586	35.741
294.500	2.228	-24.489	44.714	19.285	44.714	61.719	28.072	24.466	49.128
294.625	2.187	-23.960	44.065	20.042	44.065	57.102	31.076	27.581	56.147
294.750	2.173	-23.392	44.057	20.470	44.057	53.695	33.064	30.015	54.238
294.875	2.189	-22.746	44.718	20.370	44.718	51.846	33.452	31.024	52.357
295.000	2.231	-22.014	45.947	19.720	45.947	52.674	31.926	30.098	50.379
295.125	2.287	-21.164	47.448	18.561	47.448	55.417	28.357	26.967	46.912
295.250	2.337	-20.198	48.677	17.128	48.677	58.780	23.793	22.730	41.789
295.375	2.375	-19.162	48.958	15.553	48.958	64.928	19.208	18.398	32.616
295.500	2.404	-18.118	47.811	13.945	47.811	74.701	15.436	14.775	19.670
295.625	2.428	-17.147	45.280	12.431	45.280	81.601	13.078	12.382	11.183
295.750	2.445	-16.304	42.067	11.121	42.067	81.597	11.802	10.946	10.467
295.875	2.454	-15.635	38.424	10.110	38.424	78.303	11.272	10.220	11.047
296.000	2.455	-15.137	34.524	9.457	34.524	78.192	11.158	9.959	10.844
296.125	2.451	-14.844	30.472	9.200	30.472	85.356	11.215	9.981	10.046
296.250	2.447	-14.736	26.560	9.176	26.560	94.008	11.304	10.101	9.450
296.375	2.443	-14.785	23.369	9.250	23.369	98.364	11.471	10.299	8.919
296.500	2.441	-14.940	21.302	9.320	21.302	97.683	11.824	10.623	8.817
296.625	2.438	-15.196	20.253	9.379	20.253	93.022	12.444	11.144	9.649
296.750	2.430	-15.476	19.621	9.495	19.621	87.941	13.182	11.780	11.934
296.875	2.414	-15.751	19.215	9.728	19.215	82.807	13.853	12.395	14.067
297.000	2.388	-16.079	18.937	10.078	18.937	78.147	14.293	12.845	15.015
297.125	2.362	-16.409	18.707	10.453	18.707	76.513	14.413	13.009	15.367
297.250	2.346	-16.798	18.518	10.721	18.518	78.790	14.380	12.988	14.543
297.375	2.348	-17.219	18.384	10.828	18.384	82.324	14.362	12.908	13.770
297.500	2.368	-17.615	18.228	10.809	18.228	81.114	14.461	12.880	15.046
297.625	2.396	-18.006	17.876	10.766	17.876	75.909	14.689	12.961	16.238
297.750	2.414	-18.340	17.567	10.797	17.567	73.002	14.948	13.110	17.569
297.875	2.421	-18.587	17.319	10.932	17.319	73.117	15.174	13.277	18.527
298.000	2.421	-18.754	17.079	11.132	17.079	74.206	15.334	13.416	17.404
298.125	2.422	-18.830	16.901	11.289	16.901	75.441	15.408	13.485	17.404
298.250	2.426	-18.808	16.751	11.321	16.751	78.070	15.403	13.477	22.680
298.375	2.436	-18.735	16.570	11.226	16.570	80.275	15.306	13.383	28.193
298.500	2.448	-18.636	16.395	11.077	16.395	80.455	15.117	13.204	20.613
298.625	2.461	-18.540	16.384	10.994	16.384	79.109	14.853	12.949	14.491
298.750	2.474	-18.509	16.300	11.013	16.300	78.634	14.563	12.662	12.816
298.875	2.488	-18.565	16.128	11.087	16.128	79.104	14.278	12.376	12.890
299.000	2.502	-18.713	15.948	11.128	15.948	79.523	14.012	12.113	12.923
299.125	2.509	-18.990	15.761	11.084	15.761	81.264	13.780	11.887	12.981
299.250	2.502	-19.398	15.576	11.042	15.576	83.534	13.644	11.722	12.964
299.375	2.483	-19.916	15.421	11.132	15.421	84.102	13.743	11.705	13.190
299.500	2.454	-20.572	15.316	11.475	15.316	82.121	14.260	11.969	13.295
299.625	2.421	-21.350	15.339	12.162	15.339	78.713	15.496	12.755	13.877
299.750	2.390	-22.176	15.600	13.086	15.600	75.398	17.466	14.130	15.879
299.875	2.361	-23.076	16.155	14.152	16.155	71.413	20.111	16.132	21.437
300.000	2.337	-23.945	17.037	15.269	17.037	66.619	23.141	18.630	32.213
300.125	2.321	-24.750	18.084	16.387	18.084	64.617	25.911	21.192	43.266
300.250	2.313	-25.494	19.028	17.488	19.028	66.191	27.828	23.208	45.542
300.375	2.311	-26.128	20.030	18.525	20.030	68.154	28.658	24.317	44.599
300.500	2.315	-26.665	21.043	19.411	21.043	68.380	28.581	24.525	44.828
300.625	2.320	-27.076	21.938	20.006	21.938	68.250	28.020	24.106	43.707
300.750	2.319	-27.378	22.660	20.315	22.660	66.954	27.442	23.545	42.744
300.875	2.313	-27.588	23.177	20.394	23.177	63.033	26.977	23.035	41.803
301.000	2.306	-27.755	23.432	20.361	23.432	59.134	26.661	22.665	40.943
301.125	2.304	-27.897	23.589	20.382	23.589	60.229	26.570	22.522	39.815
301.250	2.306	-27.998	23.925	20.527	23.925	61.346	26.711	22.612	38.399
301.375	2.306	-28.059	24.298	20.761	24.298	59.354	27.086	22.945	38.714
301.500	2.302	-28.089	24.776	20.997	24.776	57.076	27.654	23.505	40.061
301.625	2.293	-28.097	25.449	21.132	25.449	57.752	28.305	24.229	43.169
301.750	2.284	-28.100	26.295	21.166	26.295	59.076	28.863	24.946	46.004
301.875	2.279	-28.093	27.339	21.151	27.339	59.345	29.202	25.506	46.908
302.000	2.278	-28.074	28.584	21.140	28.584	59.298	29.234	25.786	45.377
302.125	2.277	-28.066	29.983	21.107	29.983	59.279	28.850	25.638	45.438
302.250	2.275	-28.040	31.468	20.955	31.468	60.939	28.103	25.105	45.861
302.375	2.274	-28.022	32.941	20.591	32.941	64.584	27.008	24.211	45.585
302.500	2.277	-27.993	34.153	19.997	34.153	67.247	25.613	23.017	43.776
302.625	2.290	-27.917	34.943	19.263	34.943	68.039	24.057	21.655	41.597
302.750	2.311	-27.860	35.497	18.584	35.497	69.242	22.635	20.386	36.858
302.875	2.332	-27.771	35.579	18.089	35.579	70.204	21.589	19.419	33.272
303.000	2.344	-27.691	35.240	17.826	35.240	68.075	21.072	18.897	30.031
303.125	2.342	-27.610	34.663	17.761	34.663	64.583	21.205	18.961	28.647
303.250	2.332	-27.504	33.976	17.772	33.976	63.222	21.804	19.487	29.704
303.375	2.322	-27.417	33.265	17.823	33.265	64.659	22.723	20.374	31.946
303.500	2.314	-27.323	32.719	17.932	32.719	65.243	23.795	21.480	36.741
303.625	2.307	-27.208	32.485	18.148	32.485	62.405	24.809	22.609	37.310
303.750	2.301	-27.078	32.410	18.435	32.410	60.357	25.523	23.500	37.504
303.875	2.300	-26.929	32.675	18.692	32.675	60.946	25.712	23.909	38.938
304.000	2.307	-26.735	33.156	18.778	33.156	61.708	25.240	23.674	41.518
304.125	2.322	-26.505	33.535	18.561	33.535	60.757	24.070	22.720	40.182
304.250	2.336	-26.251	33.650	18.146	33.650	61.674	22.598	21.399	36.922
304.375	2.338	-25.965	33.509	17.704	33.509	64.803	21.231	20.064	32.290
304.500	2.325	-25.670	33.231	17.413	33.231	66.252	20.385	19.090	29.992
304.625	2.312	-25.365	32.916	17.395	32.916	65.129	20.441	18.850	28.659
304.750	2.315	-25.044	32.773	17.549	32.773	64.663	21.202	19.262	30.617
304.875	2.344	-24.723	32.982	17.763	32.982	65.534	22.373	20.151	29.021
305.000	2.395	-24.405	33.411	17.963	33.411	65.841	23.532	21.187	30.968
305.125	2.444	-24.044	33.711	18.168	33.711	63.475	24.151	21.883	37.630
305.250	2.461	-23.714	33.860	18.455	33.860	60.359	24.184	22.075	39.924
305.375	2.445	-23.393	33.994	18.861	33.994	57.287	23.912	21.934	30.486
305.500	2.414	-23.066	34.144	19.361	34.144	55.331	23.775	21.821	27.511
305.625	2.397	-22.810	34.221	19.862	34.221	57.493	24.267	22.178	29.845
305.750	2.406	-22.558	34.050	20.299	34.050	61.709	25.419	23.105	31.296
305.875	2.434	-22.329	33.541	20.689	33.541	63.451	26.990	24.468	32.907
306.000	2.459	-22.160	32.871	21.086	32.871	60.994	28.485	25.871	35.109
306.125	2.456	-22.051	32.490	21.536	32.490	59.360	29.298	26.735	39.360
306.250	2.437	-21.958	32.447	21.988	32.447	60.292	29.460	26.991	41.949
306.375	2.425	-21.896	32.583	22.357	32.583	60.927	29.280	26.858	38.219
306.500	2.442	-21.859	32.837	22.577	32.837	60.701	29.135	26.652	34.249
306.625	2.485	-21.817	33.326	22.659	33.326	61.255	29.368	26.677	33.507
306.750	2.516	-21.830	33.950	22.739	33.950	61.509	29.967	26.989	36.216
306.875	2.516	-21.871	34.574	22.910	34.574	59.644	30.762	27.493	42.801
307.000	2.487	-21.924	35.283	23.193	35.283	56.989	31.514	28.016	44.807
307.125	2.447	-22.021	36.216	23.503	36.216	56.951	31.977	28.378	42.336
307.250	2.413	-22.139	37.293	23.702	37.293	58.158	32.133	28.541	42.080
307.375	2.387	-22.285	38.466	23.725	38.466	59.769	32.090	28.557	44.841
307.500	2.366	-22.453	39.637	23.599	39.637	61.925	32.059	28.567	44.346
307.625	2.346	-22.653	40.651	23.440	40.651	62.104	32.248	28.733	41.748
307.750	2.325	-22.848	41.566	23.366	41.566	59.637	32.602	29.037	41.310
307.875	2.306	-23.048	42.545	23.397	42.545	57.369	32.980	29.383	40.568
308.000	2.291	-23.238	43.611	23.461	43.611	57.302	33.207	29.642	43.200
308.125	2.284	-23.382	44.470	23.416	44.470	57.842	33.052	29.607	47.196
308.250	2.284	-23.539	45.098	23.200	45.098	58.569	32.502	29.214	48.796
308.375	2.287	-23.654	45.563	22.832	45.563	61.038	31.645	28.508	45.349
308.500	2.288	-23.754	45.944	22.394	45.944	63.572	30.635	27.625	41.979
308.625	2.286	-23.839	46.258	21.983	46.258	63.636	29.578	26.686	39.959
308.750	2.286	-23.884	46.480	21.618	46.480	62.103	28.519	25.751	38.524
308.875	2.285	-23.925	46.488	21.249	46.488	59.924	27.492	24.845	37.860
309.000	2.282	-23.966	46.126	20.825	46.126	58.347	26.597	24.028	38.271
309.125	2.275	-23.996	45.571	20.367	45.571	58.239	26.086	23.489	38.198
309.250	2.268	-24.019	45.059	19.984	45.059	58.457	26.081	23.349	35.892
309.375	2.266	-24.062	44.662	19.791	44.662	57.895	26.590	23.652	32.188
309.500	2.271	-24.098	44.419	19.838	44.419	57.359	27.410	24.280	33.184
309.625	2.280	-24.144	44.309	20.046	44.309	57.518	28.133	24.927	37.897
309.750	2.288	-24.213	44.179	20.196	44.179	57.669	28.439	25.275	41.370
309.875	2.297	-24.253	43.958	20.164	43.958	57.792	28.241	25.198	40.933
310.000	2.308	-24.279	43.715	19.944	43.715	57.858	27.687	24.766	36.802
310.125	2.323	-24.313	43.537	19.649	43.537	56.829	27.075	24.202	32.829
310.250	2.341	-24.317	43.354	19.443	43.354	54.964	26.620	23.731	31.302
310.375	2.356	-24.307	42.995	19.375	42.995	54.339	26.318	23.398	32.492
310.500	2.362	-24.276	42.357	19.380	42.357	56.367	26.071	23.151	35.733
310.625	2.358	-24.213	41.597	19.332	41.597	60.015	25.805	22.927	35.204
310.750	2.347	-24.141	40.813	19.197	40.813	61.946	25.569	22.734	33.373
310.875	2.336	-24.096	40.036	19.039	40.036	62.194	25.494	22.661	28.802
311.000	2.329	-24.024	39.337	18.966	39.337	61.387	25.695	22.817	24.394
311.125	2.333	-23.950	38.718	19.093	38.718	58.989	26.200	23.280	26.209
311.250	2.340	-23.891	38.238	19.358	38.238	56.397	26.822	23.913	31.627
311.375	2.341	-23.805	37.973	19.640	37.973	55.673	27.397	24.563	36.978
311.500	2.327	-23.753	37.881	19.816	37.881	57.613	27.801	25.074	38.994
311.625	2.299	-23.705	37.761	19.812	37.761	60.123	27.953	25.297	35.444
311.750	2.271	-23.630	37.717	19.714	37.717	60.559	27.919	25.277	33.429
311.875	2.257	-23.545	37.878	19.612	37.878	60.257	27.720	25.054	34.074
312.000	2.263	-23.494	38.174	19.578	38.174	61.125	27.327	24.638	35.727
312.125	2.287	-23.434	38.497	19.616	38.497	62.914	26.693	24.008	34.814
312.250	2.312	-23.390	38.680	19.646	38.680	63.104	25.975	23.290	35.456
312.375	2.328	-23.386	38.619	19.634	38.619	62.217	25.380	22.650	37.987
312.500	2.333	-23.370	38.359	19.609	38.359	62.242	25.134	22.270	35.704
312.625	2.324	-23.380	38.054	19.716	38.054	62.054	25.544	22.422	29.714
312.750	2.308	-23.424	37.796	20.071	37.796	60.449	26.621	23.172	32.684
312.875	2.291	-23.477	37.574	20.716	37.574	57.639	28.307	24.529	40.926
313.000	2.285	-23.527	37.322	21.583	37.322	54.515	30.410	26.372	46.891
313.125	2.304	-23.587	37.154	22.518	37.154	53.291	32.620	28.460	43.988
313.250	2.334	-23.657	37.386	23.347	37.386	54.464	34.545	30.390	44.829
313.375	2.352	-23.722	37.934	23.995	37.934	57.136	35.905	31.862	52.424
313.500	2.339	-23.817	38.634	24.479	38.634	59.608	36.603	32.735	47.281
313.625	2.298	-23.872	39.319	24.877	39.319	60.599	36.680	33.000	40.760
313.750	2.252	-23.929	39.907	25.293	39.907	58.507	36.444	32.921	36.290
313.875	2.222	-23.968	40.404	25.740	40.404	53.383	36.096	32.665	35.979
314.000	2.222	-23.961	40.929	26.181	40.929	48.601	35.864	32.442	38.050
314.125	2.252	-23.953	41.493	26.546	41.493	48.476	36.121	32.590	39.727
314.250	2.288	-23.875	41.888	26.854	41.888	50.602	37.036	33.304	42.040
314.375	2.315	-23.737	42.372	27.203	42.372	50.295	38.695	34.707	43.655
314.500	2.326	-23.575	43.301	27.711	43.301	47.139	41.027	36.814	41.806
314.625	2.319	-23.386	44.828	28.464	44.828	45.200	43.724	39.499	46.112
314.750	2.304	-23.165	46.631	29.341	46.631	46.069	46.113	42.186	58.135
314.875	2.285	-22.938	48.635	30.180	48.635	47.569	47.700	44.347	67.087
315.000	2.268	-22.687	50.930	30.831	50.930	47.259	48.452	45.741	73.504
315.125	2.262	-22.409	53.669	31.176	53.669	45.899	49.116	46.737	68.350
315.250	2.277	-22.137	56.933	31.303	56.933	44.277	50.902	48.366	66.454
315.375	2.307	-21.842	60.863	31.289	60.863	42.297	54.517	51.423	55.881
315.500	2.338	-21.513	65.459	31.153	65.459	40.823	59.445	55.781	54.434
315.625	2.357	-21.169	71.204	30.709	71.204	42.419	62.223	58.754	77.987
315.750	2.371	-20.810	78.064	29.724	78.064	45.779	58.605	56.296	152.917
315.875	2.397	-20.456	85.135	28.005	85.135	46.755	47.828	47.114	228.447
316.000	2.454	-20.138	90.654	25.579	90.654	44.235	34.254	34.810	119.912
316.125	2.537	-19.879	92.594	22.790	92.594	42.765	26.974	24.937	41.085
316.250	2.597	-19.670	91.504	20.309	91.504	46.332	20.337	18.988	16.099
316.375	2.607	-19.547	88.328	18.627	88.328	53.143	18.205	16.561	12.227
316.500	2.583	-19.464	83.999	17.988	83.999	59.353	19.680	17.082	18.040
316.625	2.561	-19.429	78.806	18.376	78.806	62.655	24.127	20.511	23.004
316.750	2.545	-19.451	73.228	19.127	73.228	63.418	29.363	25.429	31.896
316.875	2.519	-19.464	68.004	19.687	68.004	62.317	32.781	29.524	54.083
317.000	2.473	-19.505	64.000	19.642	64.000	59.002	32.070	30.014	78.582
317.125	2.418	-19.519	61.387	18.821	61.387	54.052	27.316	26.201	40.431
317.250	2.390	-19.488	59.146	17.689	59.146	51.050	22.152	21.514	20.527
317.375	2.419	-19.443	56.900	16.689	56.900	50.592	18.425	17.860	11.911
317.500	2.503	-19.374	54.438	16.120	54.438	51.804	16.524	15.763	12.671
317.625	2.582	-19.271	51.046	16.098	51.046	54.519	16.325	15.206	25.069
317.750	2.613	-19.141	46.470	16.393	46.470	58.559	17.190	15.657	26.685
317.875	2.595	-18.983	41.132	16.874	41.132	61.662	18.919	16.944	17.155
318.000	2.553	-18.756	36.042	17.509	36.042	62.729	21.391	18.934	19.200
318.125	2.515	-18.476	32.855	18.379	32.855	65.000	24.599	21.597	26.442
318.250	2.504	-18.132	31.797	19.485	31.797	68.189	26.583	24.741	30.047
318.375	2.523	-17.696	32.290	20.794	32.290	67.203	28.542	28.226	22.646
318.500	2.558	-17.191	33.417	22.222	33.417	62.229	31.817	31.655	25.373
318.625	2.570	-16.623	34.701	23.622	34.701	59.013	34.050	34.152	51.091
318.750	2.544	-16.012	36.057	24.834	36.057	58.936	35.074	35.379	72.621
318.875	2.493	-15.378	37.425	25.736	37.425	60.169	35.187	35.516	65.045
319.000	2.443	-14.759	38.754	26.277	38.754	61.445	34.981	35.087	64.739
319.125	2.421	-14.123	40.226	26.472	40.226	62.331	35.261	34.868	51.397
319.250	2.430	-13.544	41.972	26.509	41.972	61.617	36.390	35.405	49.615
319.375	2.461	-13.011	43.610	26.491	43.610	60.149	38.022	36.569	54.901
319.500	2.490	-12.554	44.969	26.430	44.969	59.506	39.096	37.479	76.831
319.625	2.490	-12.178	46.426	26.181	46.426	58.590	38.106	36.691	80.998
319.750	2.471	-11.851	47.973	25.624	47.973	57.739	35.224	34.161	69.658
319.875	2.461	-11.624	49.089	24.722	49.089	58.010	31.371	30.630	61.220
320.000	2.482	-11.453	49.501	23.582	49.501	58.120	27.683	27.119	52.070
320.125	2.527	-11.370	49.282	22.441	49.282	58.036	25.110	24.527	34.998
320.250	2.546	-11.363	48.668	21.521	48.668	58.576	23.612	22.901	33.441
320.375	2.521	-11.402	47.912	20.896	47.912	60.202	22.966	22.081	37.480
320.500	2.468	-11.463	47.200	20.526	47.200	60.130	22.901	21.848	31.172
320.625	2.423	-11.568	46.432	20.303	46.432	57.365	23.170	22.026	28.344
320.750	2.414	-11.678	45.638	20.091	45.638	55.086	23.480	22.327	23.232
320.875	2.444	-11.785	45.013	19.872	45.013	54.886	23.765	22.642	26.939
321.000	2.489	-11.894	44.757	19.699	44.757	57.117	24.087	22.969	43.419
321.125	2.518	-11.986	44.765	19.683	44.765	58.992	24.563	23.365	48.274
321.250	2.522	-12.067	44.885	19.862	44.885	57.957	25.232	23.860	39.335
321.375	2.502	-12.142	45.169	20.232	45.169	55.552	26.140	24.501	30.695
321.500	2.461	-12.227	45.659	20.724	45.659	54.091	27.346	25.363	24.904
321.625	2.407	-12.280	46.330	21.242	46.330	55.524	28.879	26.515	20.617
321.750	2.364	-12.318	47.296	21.705	47.296	59.246	30.562	27.830	20.000
321.875	2.352	-12.310	48.856	22.084	48.856	64.165	32.217	29.172	22.100
322.000	2.386	-12.256	50.853	22.373	50.853	66.131	33.606	30.366	26.878
322.125	2.443	-12.171	53.011	22.564	53.011	62.478	34.292	31.070	32.871
322.250	2.459	-11.998	55.362	22.666	55.362	59.027	34.149	31.130	35.004
322.375	2.419	-11.798	57.667	22.656	57.667	58.437	33.306	30.610	33.036
322.500	2.347	-11.533	59.437	22.505	59.437	58.960	32.110	29.781	34.774
322.625	2.286	-11.208	60.565	22.146	60.565	58.779	30.896	28.902	29.791
322.750	2.277	-10.861	61.397	21.554	61.397	57.293	29.787	28.062	27.564
322.875	2.333	-10.454	61.936	20.699	61.936	54.958	28.677	27.153	34.364
323.000	2.431	-10.011	62.100	19.588	62.100	53.402	27.327	25.953	49.799
323.125	2.508	-9.499	61.661	18.240	61.661	54.715	25.390	24.125	68.464
323.250	2.543	-8.924	60.534	16.747	60.534	55.789	22.851	21.690	55.315
323.375	2.554	-8.279	59.150	15.137	59.150	56.066	19.817	18.792	36.948
323.500	2.555	-7.568	57.584	13.431	57.584	59.176	16.556	15.709	26.780
323.625	2.544	-6.781	55.129	11.689	55.129	66.290	13.533	12.860	22.985
323.750	2.517	-5.943	51.507	10.030	51.507	73.932	11.063	10.510	16.856
323.875	2.479	-5.091	46.912	8.559	46.912	79.792	9.255	8.752	10.015
324.000	2.439	-4.257	41.829	7.358	41.829	83.845	8.078	7.563	7.021
324.125	2.408	-3.495	36.803	6.525	36.803	87.258	7.507	6.933	6.316
324.250	2.387	-2.819	31.972	6.005	31.972	93.063	7.315	6.673	6.375
324.375	2.373	-2.225	27.091	5.756	27.091	100.268	7.362	6.669	6.382
324.500	2.366	-1.716	22.561	5.692	22.561	102.924	7.512	6.801	6.322
324.625	2.368	-1.341	19.272	5.674	19.272	98.287	7.650	6.958	6.536
324.750	2.379	-1.043	17.176	5.589	17.176	92.090	7.714	7.054	6.780
324.875	2.390	-0.837	15.921	5.420	15.921	89.337	7.689	7.060	6.942
325.000	2.398	-0.658	15.128	5.213	15.128	88.571	7.592	6.979	6.993
325.125	2.397	-0.495	14.544	5.066	14.544	87.505	7.460	6.846	6.872
325.250	2.388	-0.373	14.031	5.039	14.031	87.102	7.359	6.721	6.627
325.375	2.377	-0.250	13.564	5.138	13.564	88.063	7.344	6.650	6.646
325.500	2.374	-0.167	13.141	5.318	13.141	91.425	7.454	6.667	6.873
325.625	2.393	-0.075	12.929	5.494	12.929	94.917	7.702	6.790	7.132
325.750	2.425	0.023	12.808	5.596	12.808	97.506	8.007	6.966	7.342
325.875	2.457	0.108	12.596	5.621	12.596	99.783	8.287	7.135	7.748
326.000	2.479	0.171	12.379	5.620	12.379	101.471	8.475	7.239	8.324
326.125	2.487	0.217	12.159	5.665	12.159	98.913	8.525	7.235	8.902
326.250	2.487	0.233	11.983	5.759	11.983	92.496	8.479	7.146	9.461
326.375	2.482	0.240	11.871	5.862	11.871	86.961	8.363	7.000	10.285
326.500	2.470	0.258	11.725	5.914	11.725	86.289	8.196	6.822	9.008
326.625	2.452	0.244	11.271	5.854	11.271	90.999	7.988	6.626	8.531
326.750	2.436	0.205	10.659	5.693	10.659	96.197	7.763	6.423	7.757
326.875	2.425	0.143	10.116	5.467	10.116	97.038	7.551	6.230	7.097
327.000	2.417	0.065	9.579	5.243	9.579	92.202	7.381	6.064	6.776
327.125	2.411	-0.024	9.101	5.122	9.101	88.861	7.290	5.952	6.646
327.250	2.402	-0.092	8.674	5.136	8.674	93.275	7.283	5.904	6.364
327.375	2.391	-0.188	8.299	5.254	8.299	99.985	7.357	5.932	6.191
327.500	2.378	-0.305	8.024	5.387	8.024	102.333	7.486	6.030	6.184
327.625	2.368	-0.400	7.927	5.418	7.927	100.379	7.618	6.170	6.327
327.750	2.360	-0.481	7.913	5.328	7.913	99.398	7.710	6.303	6.622
327.875	2.363	-0.483	7.895	5.157	7.895	98.240	7.740	6.388	6.861
328.000	2.376	-0.449	7.865	4.981	7.865	93.935	7.702	6.390	6.693
328.125	2.394	-0.364	7.796	4.875	7.796	91.335	7.585	6.287	6.563
328.250	2.408	-0.231	7.561	4.848	7.561	92.373	7.404	6.113	6.688
328.375	2.414	-0.075	7.249	4.869	7.249	93.329	7.169	5.900	6.773
328.500	2.412	0.115	6.962	4.871	6.962	91.948	6.907	5.676	6.361
328.625	2.406	0.312	6.616	4.768	6.616	88.143	6.678	5.478	5.927
328.750	2.402	0.464	6.253	4.560	6.253	85.888	6.521	5.324	5.589
328.875	2.401	0.556	5.930	4.297	5.930	85.994	6.442	5.217	5.272
329.000	2.402	0.599	5.668	4.065	5.668	87.729	6.430	5.152	5.089
329.125	2.394	0.580	5.478	3.968	5.478	88.237	6.456	5.121	5.197
329.250	2.376	0.512	5.410	4.004	5.410	86.187	6.476	5.099	5.407
329.375	2.350	0.412	5.348	4.123	5.348	85.687	6.459	5.068	5.372
329.500	2.319	0.278	5.211	4.245	5.211	88.613	6.381	5.011	5.078
329.625	2.293	0.115	5.094	4.290	5.094	91.464	6.231	4.921	4.944
329.750	2.275	-0.035	5.004	4.257	5.004	90.205	6.076	4.830	5.011
329.875	2.262	-0.154	4.956	4.198	4.956	84.992	6.013	4.795	5.215
330.000	2.257	-0.263	4.942	4.205	4.942	78.791	6.157	4.897	5.489
330.125	2.264	-0.345	5.033	4.406	5.033	74.435	6.684	5.277	5.833
330.250	2.292	-0.408	5.266	4.806	5.266	73.183	7.624	5.985	6.387
330.375	2.346	-0.458	5.607	5.344	5.607	73.870	8.930	7.029	7.499
330.500	2.424	-0.474	6.033	5.888	6.033	73.935	10.353	8.272	9.342
330.625	2.486	-0.466	6.542	6.229	6.542	70.318	11.275	9.254	11.554
330.750	2.500	-0.449	7.034	6.268	7.034	66.266	11.243	9.499	13.216
330.875	2.465	-0.441	7.397	6.002	7.397	67.068	10.238	8.877	12.716
331.000	2.401	-0.423	7.509	5.533	7.509	75.447	8.711	7.695	10.339
331.125	2.336	-0.450	7.345	5.052	7.345	85.076	7.322	6.467	6.890
331.250	2.290	-0.508	7.029	4.715	7.029	87.741	6.376	5.513	5.132
331.375	2.267	-0.560	6.580	4.544	6.580	86.246	5.862	4.885	4.569
331.500	2.260	-0.665	6.007	4.460	6.007	87.179	5.648	4.533	4.509
331.625	2.256	-0.828	5.339	4.350	5.339	91.888	5.596	4.391	4.489
331.750	2.248	-0.994	4.677	4.187	4.677	94.522	5.602	4.361	4.568
331.875	2.240	-1.191	4.117	4.045	4.117	95.623	5.706	4.439	4.597
332.000	2.235	-1.444	3.793	4.044	3.793	95.574	6.015	4.673	4.689
332.125	2.239	-1.704	3.739	4.341	3.739	91.615	6.708	5.188	5.275
332.250	2.243	-1.971	3.820	4.918	3.820	83.413	7.761	5.999	6.784
332.375	2.244	-2.274	4.011	5.708	4.011	75.536	9.071	7.077	9.271
332.500	2.248	-2.571	4.296	6.589	4.296	71.994	10.417	8.284	11.349
332.625	2.278	-2.812	4.636	7.395	4.636	71.414	11.448	9.336	12.876
332.750	2.333	-3.067	5.012	8.052	5.012	69.565	12.046	10.041	12.940
332.875	2.392	-3.314	5.430	8.586	5.430	67.600	12.307	10.399	12.391
333.000	2.422	-3.509	5.876	9.099	5.876	67.576	12.483	10.582	11.638
333.125	2.400	-3.674	6.314	9.737	6.314	68.131	12.922	10.868	11.710
333.250	2.352	-3.810	6.713	10.532	6.713	66.520	13.799	11.453	13.231
333.375	2.304	-3.917	7.042	11.447	7.042	65.214	15.189	12.440	15.474
333.500	2.269	-4.025	7.276	12.407	7.276	66.091	17.047	13.851	17.113
333.625	2.255	-4.153	7.635	13.312	7.635	66.257	19.136	15.580	19.104
333.750	2.257	-4.259	8.131	14.098	8.131	63.524	20.926	17.217	23.520
333.875	2.269	-4.388	8.675	14.717	8.675	62.552	21.939	18.340	29.222
334.000	2.283	-4.542	9.204	15.157	9.204	65.556	21.928	18.665	30.257
334.125	2.287	-4.662	9.652	15.421	9.652	67.001	20.995	18.154	26.701
334.250	2.280	-4.812	10.091	15.599	10.091	66.613	19.825	17.323	22.939
334.375	2.269	-4.990	10.613	15.742	10.613	66.323	18.857	16.539	19.962
